epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,213.955,2.30821,0.9298,0.78473,0.8414,0.61818,0.67188,0.28295,0.39153,66.4582,0.14599,0.0017129,0.0017129,0.0017129
31,220.862,2.30604,0.96084,0.79311,0.85281,0.73744,0.78469,0.34583,0.38078,0.47126,0.14523,0.001703,0.001703,0.001703
32,227.806,2.26158,0.90705,0.78281,0.7441,0.68733,0.6963,0.3096,0.36176,5.5557,0.14583,0.0016931,0.0016931,0.0016931
33,234.747,2.32834,0.94436,0.78283,0.67814,0.74545,0.70276,0.29594,0.37193,3.75774,0.13933,0.0016832,0.0016832,0.0016832
34,241.669,2.24035,0.90361,0.78526,0.68956,0.71818,0.69032,0.29205,0.39064,3.09024,0.14346,0.0016733,0.0016733,0.0016733
35,248.688,2.26139,0.92933,0.78192,0.91484,0.77273,0.81033,0.36209,0.37382,0.44336,0.14475,0.0016634,0.0016634,0.0016634
36,255.631,2.22269,0.91537,0.78627,0.85835,0.74545,0.7851,0.34475,0.36208,1.0342,0.1421,0.0016535,0.0016535,0.0016535
37,262.586,2.26249,0.89824,0.7763,0.70558,0.63636,0.61562,0.28491,0.36665,10.5206,0.13771,0.0016436,0.0016436,0.0016436
38,269.517,2.24235,0.89465,0.7798,0.82319,0.77273,0.80567,0.36931,0.36736,4.48142,0.13835,0.0016337,0.0016337,0.0016337
39,276.47,2.23447,0.89245,0.77846,0.68642,0.78182,0.72169,0.32178,0.35374,3.14792,0.14018,0.0016238,0.0016238,0.0016238
40,283.396,2.24579,0.8879,0.7649,0.86607,0.78182,0.84114,0.3796,0.35888,1.57824,0.14035,0.0016139,0.0016139,0.0016139
41,290.296,2.20292,0.85983,0.77696,0.84829,0.63636,0.74284,0.32486,0.35953,10.8114,0.13949,0.001604,0.001604,0.001604
42,297.31,2.23279,0.89471,0.77568,0.89019,0.75455,0.81653,0.33945,0.35878,4.33716,0.14172,0.0015941,0.0015941,0.0015941
43,304.266,2.17883,0.86341,0.77683,0.84649,0.64545,0.74849,0.32887,0.36088,19.2637,0.14265,0.0015842,0.0015842,0.0015842
44,311.205,2.19611,0.87042,0.76646,0.8574,0.69091,0.76653,0.33912,0.37129,4.87921,0.13813,0.0015743,0.0015743,0.0015743
45,318.119,2.16913,0.85852,0.7737,0.85494,0.75014,0.81636,0.36064,0.36482,1.07473,0.14283,0.0015644,0.0015644,0.0015644
46,325.056,2.19772,0.85264,0.7719,0.67815,0.76621,0.64715,0.27284,0.38933,1.91554,0.14179,0.0015545,0.0015545,0.0015545
47,332.024,2.22217,0.85287,0.76644,0.67002,0.64608,0.56095,0.24163,0.37593,64.061,0.14362,0.0015446,0.0015446,0.0015446
48,338.975,2.15687,0.83505,0.77496,0.88621,0.74545,0.82864,0.38505,0.35441,2.82624,0.13635,0.0015347,0.0015347,0.0015347
49,346.055,2.09655,0.84082,0.77163,0.71096,0.6485,0.64861,0.30927,0.35925,11.8819,0.13777,0.0015248,0.0015248,0.0015248
50,353.008,2.18121,0.82317,0.76898,0.82036,0.73636,0.80464,0.3782,0.34746,5.98506,0.13635,0.0015149,0.0015149,0.0015149
51,359.994,2.15099,0.82371,0.76188,0.68269,0.76364,0.61264,0.28276,0.35495,10.0834,0.14143,0.001505,0.001505,0.001505
52,366.924,2.12715,0.8174,0.77183,0.84107,0.74545,0.81703,0.36137,0.35799,10.5385,0.13709,0.0014951,0.0014951,0.0014951
53,373.92,2.14279,0.81882,0.76275,0.63671,0.76364,0.63029,0.30791,0.35061,5.10826,0.14105,0.0014852,0.0014852,0.0014852
54,380.841,2.10262,0.80127,0.76372,0.75644,0.76364,0.8035,0.37211,0.35138,1.60065,0.13848,0.0014753,0.0014753,0.0014753
55,387.804,2.15696,0.79967,0.76003,0.75457,0.70909,0.77541,0.3526,0.34675,2.39292,0.13727,0.0014654,0.0014654,0.0014654
56,394.838,2.16497,0.83205,0.77925,0.91562,0.78918,0.8674,0.37564,0.36086,0.62037,0.14045,0.0014555,0.0014555,0.0014555
57,401.794,2.1387,0.80068,0.767,0.80568,0.77273,0.7992,0.35339,0.35399,1.16373,0.1397,0.0014456,0.0014456,0.0014456
58,408.751,2.12047,0.80521,0.76043,0.92895,0.79091,0.86614,0.39539,0.35392,2.29143,0.1404,0.0014357,0.0014357,0.0014357
59,415.728,2.17367,0.81227,0.75976,0.76905,0.80909,0.84137,0.40798,0.35664,1.61222,0.14248,0.0014258,0.0014258,0.0014258
60,422.68,2.10887,0.79494,0.76138,0.85913,0.72727,0.85527,0.4123,0.34261,1.55193,0.14308,0.0014159,0.0014159,0.0014159
61,429.621,2.12775,0.78921,0.76591,0.89742,0.81818,0.86497,0.38118,0.35033,4.14889,0.13737,0.001406,0.001406,0.001406
62,436.649,2.06281,0.78226,0.76776,0.81326,0.82727,0.87166,0.39085,0.35583,2.65222,0.14111,0.0013961,0.0013961,0.0013961
63,443.606,2.11593,0.78779,0.76091,0.72101,0.69091,0.68505,0.30221,0.35437,14.0018,0.14103,0.0013862,0.0013862,0.0013862
64,450.507,2.09144,0.76456,0.75686,0.71699,0.76364,0.77473,0.3633,0.35959,3.18823,0.14502,0.0013763,0.0013763,0.0013763
65,457.433,2.0879,0.7866,0.77465,0.83164,0.70909,0.80706,0.39156,0.33779,5.9476,0.13686,0.0013664,0.0013664,0.0013664
66,464.341,2.12568,0.76699,0.75821,0.86731,0.83191,0.87501,0.40157,0.35313,1.23179,0.13968,0.0013565,0.0013565,0.0013565
67,471.238,2.0918,0.77074,0.76668,0.92332,0.8,0.87787,0.39037,0.36584,0.70086,0.14155,0.0013466,0.0013466,0.0013466
68,478.165,2.07822,0.76823,0.76699,0.72988,0.83521,0.79576,0.38759,0.3468,1.53384,0.13999,0.0013367,0.0013367,0.0013367
69,485.2,2.06305,0.78251,0.76971,0.88271,0.821,0.89734,0.44873,0.33827,0.25837,0.14125,0.0013268,0.0013268,0.0013268
70,492.138,2.08291,0.7748,0.76455,0.86542,0.81842,0.88867,0.42179,0.34134,0.21094,0.1396,0.0013169,0.0013169,0.0013169
71,499.051,2.08039,0.78439,0.75781,0.85772,0.86364,0.88561,0.4233,0.34212,0.48579,0.13905,0.001307,0.001307,0.001307
72,505.986,2.11185,0.76065,0.77043,0.71759,0.75455,0.76199,0.36792,0.34829,2.14784,0.14018,0.0012971,0.0012971,0.0012971
73,512.897,2.04108,0.74025,0.74434,0.90668,0.80909,0.88701,0.42292,0.34695,0.23544,0.13751,0.0012872,0.0012872,0.0012872
74,519.79,2.07394,0.75787,0.76002,0.91821,0.81643,0.87989,0.42486,0.34197,0.33182,0.13676,0.0012773,0.0012773,0.0012773
75,526.701,2.03895,0.7482,0.75889,0.83419,0.85455,0.88376,0.40478,0.34277,0.81212,0.13626,0.0012674,0.0012674,0.0012674
76,533.712,2.03919,0.74342,0.76273,0.86266,0.79944,0.86725,0.41157,0.32184,1.85739,0.13867,0.0012575,0.0012575,0.0012575
77,540.62,2.00018,0.73096,0.7667,0.9176,0.81818,0.88036,0.42326,0.33486,0.86756,0.13937,0.0012476,0.0012476,0.0012476
78,547.543,2.06148,0.74997,0.7463,0.7953,0.80909,0.81127,0.40056,0.33052,1.67759,0.13938,0.0012377,0.0012377,0.0012377
79,554.458,2.06397,0.75074,0.76256,0.94601,0.79648,0.86185,0.4114,0.33882,1.92204,0.14105,0.0012278,0.0012278,0.0012278
80,561.36,2.00984,0.7291,0.7594,0.91743,0.84545,0.88919,0.4367,0.33679,0.23552,0.142,0.0012179,0.0012179,0.0012179
81,568.286,2.01229,0.72794,0.76526,0.89375,0.7647,0.85104,0.42816,0.3268,1.50398,0.1382,0.001208,0.001208,0.001208
82,575.237,2.02125,0.72873,0.75902,0.92556,0.79091,0.893,0.42631,0.33143,0.71007,0.13774,0.0011981,0.0011981,0.0011981
83,582.239,1.9926,0.74932,0.76969,0.92953,0.83943,0.89411,0.44548,0.3317,0.6915,0.14281,0.0011882,0.0011882,0.0011882
84,589.22,1.99978,0.72656,0.7596,0.91147,0.81818,0.90053,0.43974,0.33166,1.1163,0.13806,0.0011783,0.0011783,0.0011783
85,596.173,2.03684,0.753,0.76369,0.91373,0.86659,0.91275,0.44688,0.3318,0.56211,0.13794,0.0011684,0.0011684,0.0011684
86,603.107,2.024,0.7369,0.76612,0.86708,0.82727,0.89191,0.43786,0.33041,1.41472,0.13882,0.0011585,0.0011585,0.0011585
87,610.031,2.05328,0.73849,0.76044,0.89882,0.82727,0.88653,0.4451,0.32685,2.26074,0.13885,0.0011486,0.0011486,0.0011486
88,616.996,2.04271,0.73828,0.75103,0.75027,0.71818,0.7649,0.38235,0.32817,3.12555,0.13895,0.0011387,0.0011387,0.0011387
89,623.936,1.99774,0.71334,0.75812,0.90009,0.80909,0.89594,0.44007,0.32507,0.96591,0.13951,0.0011288,0.0011288,0.0011288
90,630.97,2.00859,0.70125,0.75518,0.84422,0.739,0.84607,0.43301,0.32442,2.12429,0.13762,0.0011189,0.0011189,0.0011189
91,637.893,1.97544,0.70923,0.74984,0.87608,0.83552,0.90864,0.45056,0.32064,0.6159,0.13775,0.001109,0.001109,0.001109
92,644.829,1.96034,0.71798,0.76295,0.88182,0.86364,0.91503,0.44912,0.32418,0.20496,0.13857,0.0010991,0.0010991,0.0010991
93,651.739,1.99029,0.71779,0.74808,0.93012,0.86364,0.92204,0.46327,0.32253,0.1992,0.13904,0.0010892,0.0010892,0.0010892
94,658.667,1.95966,0.69008,0.75469,0.89019,0.88439,0.93118,0.46643,0.31771,0.40591,0.13841,0.0010793,0.0010793,0.0010793
95,665.597,2.00759,0.71339,0.75741,0.88648,0.81818,0.8849,0.46291,0.31487,0.38105,0.13755,0.0010694,0.0010694,0.0010694
96,672.63,1.97631,0.70504,0.75045,0.79706,0.85693,0.87604,0.4491,0.32098,0.65949,0.13783,0.0010595,0.0010595,0.0010595
97,679.527,2.01301,0.70047,0.74394,0.84366,0.83636,0.84749,0.43673,0.31598,0.65888,0.13792,0.0010496,0.0010496,0.0010496
98,686.442,1.9422,0.67456,0.75215,0.92817,0.82232,0.89203,0.4364,0.32809,0.42474,0.13731,0.0010397,0.0010397,0.0010397
99,693.344,1.99668,0.70439,0.75347,0.93773,0.87273,0.93046,0.45797,0.32946,0.36881,0.13621,0.0010298,0.0010298,0.0010298
100,700.285,1.97103,0.70687,0.75405,0.79525,0.82727,0.795,0.38327,0.32606,1.35403,0.1385,0.0010199,0.0010199,0.0010199
101,707.211,1.94217,0.6913,0.7446,0.8686,0.83636,0.88659,0.44274,0.32003,0.72319,0.1366,0.00101,0.00101,0.00101
102,714.129,1.94107,0.67527,0.75421,0.92382,0.84545,0.91435,0.46904,0.32318,0.21322,0.13635,0.0010001,0.0010001,0.0010001
103,721.135,1.96452,0.68189,0.7583,0.9375,0.85455,0.91786,0.48022,0.318,0.1444,0.13847,0.0009902,0.0009902,0.0009902
104,728.1,2.00014,0.70271,0.76182,0.90295,0.83636,0.90244,0.45745,0.32201,0.514,0.13745,0.0009803,0.0009803,0.0009803
105,735.019,1.9844,0.7001,0.7535,0.87087,0.84545,0.88514,0.44485,0.31357,0.35555,0.13904,0.0009704,0.0009704,0.0009704
106,741.98,1.93866,0.66677,0.75028,0.8141,0.79091,0.84306,0.44618,0.3186,2.11382,0.13724,0.0009605,0.0009605,0.0009605
107,748.868,1.9405,0.68073,0.75459,0.92188,0.81818,0.89639,0.46769,0.31709,0.19932,0.13645,0.0009506,0.0009506,0.0009506
108,755.791,1.9454,0.67749,0.75214,0.9108,0.83542,0.90073,0.4732,0.32329,0.30812,0.13663,0.0009407,0.0009407,0.0009407
109,762.682,1.93744,0.68082,0.74952,0.93657,0.80535,0.88986,0.46501,0.32945,0.19025,0.13667,0.0009308,0.0009308,0.0009308
110,769.703,1.95828,0.68115,0.74632,0.88974,0.80693,0.86195,0.46778,0.32018,0.89291,0.13654,0.0009209,0.0009209,0.0009209
111,776.633,1.95524,0.69369,0.75344,0.86099,0.84545,0.88251,0.45347,0.31528,0.77158,0.13708,0.000911,0.000911,0.000911
112,783.558,1.92652,0.68032,0.75455,0.89788,0.81818,0.87397,0.46281,0.31782,1.17668,0.13782,0.0009011,0.0009011,0.0009011
113,790.468,1.94928,0.66507,0.74997,0.92366,0.85455,0.91017,0.4728,0.32591,0.18264,0.13812,0.0008912,0.0008912,0.0008912
114,797.41,1.91836,0.6735,0.74145,0.93041,0.85077,0.90941,0.46709,0.33078,0.36384,0.14064,0.0008813,0.0008813,0.0008813
115,804.344,1.93425,0.67965,0.75194,0.95036,0.87018,0.91872,0.45809,0.3253,0.28236,0.13972,0.0008714,0.0008714,0.0008714
116,811.387,1.93145,0.67934,0.74753,0.96593,0.83636,0.90154,0.46947,0.32299,0.3937,0.13851,0.0008615,0.0008615,0.0008615
117,818.287,1.93696,0.66049,0.7441,0.92638,0.8007,0.88259,0.45767,0.32021,0.90986,0.13752,0.0008516,0.0008516,0.0008516
118,825.194,1.937,0.67662,0.73992,0.93783,0.82278,0.88951,0.46689,0.31936,0.64213,0.1365,0.0008417,0.0008417,0.0008417
119,832.101,1.88696,0.66002,0.7487,0.90099,0.83636,0.91342,0.46785,0.32219,0.20247,0.13788,0.0008318,0.0008318,0.0008318
120,839.015,1.90844,0.68518,0.75742,0.93911,0.80909,0.91076,0.47276,0.32039,0.36876,0.13725,0.0008219,0.0008219,0.0008219
121,845.937,1.89826,0.6686,0.74766,0.89685,0.86948,0.90182,0.47084,0.31742,0.22503,0.13705,0.000812,0.000812,0.000812
122,852.857,1.89458,0.64939,0.75461,0.95755,0.82028,0.91094,0.46853,0.31903,0.56409,0.13718,0.0008021,0.0008021,0.0008021
123,859.867,1.92299,0.65522,0.76351,0.80168,0.84525,0.86995,0.466,0.31961,0.99411,0.13701,0.0007922,0.0007922,0.0007922
124,866.807,1.87876,0.64991,0.74454,0.89537,0.85455,0.89857,0.4528,0.32792,0.49378,0.1387,0.0007823,0.0007823,0.0007823
125,873.732,1.86893,0.64521,0.75783,0.90246,0.80909,0.90677,0.4795,0.3183,0.51417,0.13782,0.0007724,0.0007724,0.0007724
126,880.65,1.90565,0.65027,0.75187,0.90279,0.84429,0.9088,0.47061,0.31734,0.42125,0.13721,0.0007625,0.0007625,0.0007625
127,887.595,1.87814,0.65449,0.74396,0.84315,0.83636,0.87501,0.45465,0.32231,0.80979,0.13751,0.0007526,0.0007526,0.0007526
128,894.512,1.89702,0.64891,0.74836,0.9323,0.82727,0.90748,0.47967,0.32303,0.2453,0.13863,0.0007427,0.0007427,0.0007427
129,901.426,1.88349,0.65521,0.75431,0.95227,0.84545,0.92897,0.47808,0.32322,0.17841,0.13833,0.0007328,0.0007328,0.0007328
130,908.427,1.8704,0.63254,0.75405,0.93398,0.85455,0.9152,0.47679,0.31934,0.23496,0.13796,0.0007229,0.0007229,0.0007229
131,915.354,1.86223,0.64336,0.74716,0.82524,0.82727,0.87407,0.46194,0.31936,0.91724,0.13724,0.000713,0.000713,0.000713
132,922.247,1.85262,0.62785,0.74145,0.9372,0.84545,0.91145,0.45914,0.32023,0.36133,0.13723,0.0007031,0.0007031,0.0007031
133,929.195,1.87965,0.65022,0.75227,0.89825,0.85455,0.91674,0.48448,0.31245,0.43474,0.13676,0.0006932,0.0006932,0.0006932
134,936.119,1.80962,0.62738,0.75247,0.91307,0.85945,0.90039,0.47724,0.31775,0.33683,0.13654,0.0006833,0.0006833,0.0006833
135,943.058,1.87877,0.63389,0.73834,0.89766,0.87714,0.91485,0.46851,0.32375,0.61711,0.13767,0.0006734,0.0006734,0.0006734
136,950.065,1.90851,0.64405,0.7499,0.88427,0.88182,0.90955,0.48158,0.31748,0.42654,0.13701,0.0006635,0.0006635,0.0006635
137,957.001,1.78946,0.61875,0.74338,0.88062,0.87183,0.9055,0.4779,0.31908,0.56579,0.1359,0.0006536,0.0006536,0.0006536
138,963.939,1.83965,0.62931,0.75253,0.90992,0.86364,0.92049,0.48032,0.31893,0.44826,0.13605,0.0006437,0.0006437,0.0006437
139,970.847,1.87115,0.63991,0.74663,0.89313,0.88182,0.90781,0.47257,0.32003,0.55866,0.13669,0.0006338,0.0006338,0.0006338
140,977.778,1.84397,0.62786,0.75436,0.86922,0.84545,0.89361,0.46966,0.31407,0.73271,0.13624,0.0006239,0.0006239,0.0006239
141,984.722,1.83439,0.6263,0.74939,0.88201,0.81552,0.90416,0.46919,0.31693,0.97338,0.1367,0.000614,0.000614,0.000614
142,991.625,1.82011,0.63245,0.74585,0.89238,0.79091,0.90037,0.46767,0.31437,0.92,0.13715,0.0006041,0.0006041,0.0006041
143,998.641,1.82636,0.6193,0.75513,0.82291,0.84489,0.89177,0.47634,0.31424,0.96162,0.13626,0.0005942,0.0005942,0.0005942
144,1005.56,1.8628,0.6275,0.74341,0.89491,0.85158,0.90465,0.46982,0.31899,0.81318,0.13674,0.0005843,0.0005843,0.0005843
145,1012.49,1.82825,0.6155,0.74378,0.9438,0.84545,0.91884,0.47624,0.32308,0.63631,0.13704,0.0005744,0.0005744,0.0005744
146,1019.42,1.84413,0.61479,0.75214,0.92852,0.82661,0.89239,0.46316,0.32205,0.67897,0.13637,0.0005645,0.0005645,0.0005645
147,1026.33,1.8322,0.62564,0.74424,0.90417,0.86364,0.91094,0.47204,0.32042,0.70847,0.13618,0.0005546,0.0005546,0.0005546
148,1033.27,1.86131,0.633,0.74481,0.95774,0.84545,0.93192,0.47155,0.32158,0.47603,0.13695,0.0005447,0.0005447,0.0005447
149,1040.21,1.83693,0.61954,0.74332,0.95979,0.86802,0.93444,0.48224,0.31609,0.39896,0.13616,0.0005348,0.0005348,0.0005348
150,1047.23,1.83899,0.61583,0.74295,0.9479,0.83636,0.92734,0.48681,0.31621,0.69821,0.13595,0.0005249,0.0005249,0.0005249
151,1054.14,1.8051,0.6151,0.7459,0.92962,0.84061,0.91659,0.49784,0.31117,0.45862,0.13665,0.000515,0.000515,0.000515
152,1061.07,1.78351,0.6165,0.74334,0.94079,0.86673,0.93955,0.48253,0.31612,0.28141,0.13621,0.0005051,0.0005051,0.0005051
153,1067.99,1.8328,0.62153,0.73811,0.93749,0.87273,0.93503,0.48821,0.31548,0.24366,0.13691,0.0004952,0.0004952,0.0004952
154,1074.93,1.79043,0.61268,0.74544,0.91292,0.85779,0.91715,0.48647,0.32212,0.36985,0.1361,0.0004853,0.0004853,0.0004853
155,1081.84,1.86634,0.62405,0.74445,0.92134,0.85192,0.92823,0.47379,0.31874,0.63068,0.13596,0.0004754,0.0004754,0.0004754
156,1088.77,1.77504,0.59958,0.73887,0.92866,0.84545,0.91194,0.47933,0.31766,0.4948,0.13631,0.0004655,0.0004655,0.0004655
157,1095.83,1.84952,0.62276,0.74022,0.89278,0.83266,0.88515,0.47519,0.31804,0.57142,0.13645,0.0004556,0.0004556,0.0004556
158,1102.8,1.81104,0.61336,0.73918,0.8615,0.84545,0.89926,0.47695,0.31341,0.74591,0.13648,0.0004457,0.0004457,0.0004457
159,1109.78,1.81453,0.6124,0.74449,0.92816,0.86364,0.93835,0.49457,0.31209,0.39127,0.13579,0.0004358,0.0004358,0.0004358
160,1116.73,1.80729,0.60491,0.74644,0.92636,0.87273,0.92525,0.48643,0.3136,0.34567,0.13594,0.0004259,0.0004259,0.0004259
161,1123.66,1.81021,0.60267,0.74467,0.88971,0.88002,0.92479,0.4826,0.31446,0.53518,0.13626,0.000416,0.000416,0.000416
162,1130.64,1.80843,0.61152,0.74438,0.90497,0.86578,0.91526,0.4807,0.31572,0.58071,0.13632,0.0004061,0.0004061,0.0004061
163,1137.69,1.78738,0.60822,0.74405,0.81211,0.86447,0.88889,0.47289,0.31432,0.93177,0.13608,0.0003962,0.0003962,0.0003962
164,1144.59,1.82019,0.6142,0.74159,0.85286,0.89583,0.9182,0.48249,0.31507,0.6551,0.13762,0.0003863,0.0003863,0.0003863
165,1151.49,1.76307,0.59543,0.73964,0.90109,0.89091,0.92758,0.48752,0.31464,0.51123,0.13641,0.0003764,0.0003764,0.0003764
166,1158.43,1.73897,0.58728,0.74385,0.91398,0.86933,0.93728,0.49472,0.31211,0.41356,0.13642,0.0003665,0.0003665,0.0003665
167,1165.37,1.76984,0.59517,0.74654,0.9127,0.86364,0.92737,0.49353,0.3147,0.60424,0.13684,0.0003566,0.0003566,0.0003566
168,1172.27,1.81107,0.59542,0.7418,0.91448,0.87489,0.92681,0.48462,0.31741,0.5944,0.13672,0.0003467,0.0003467,0.0003467
169,1179.2,1.7595,0.58843,0.74786,0.9304,0.85064,0.92876,0.48713,0.31535,0.57755,0.13641,0.0003368,0.0003368,0.0003368
170,1186.24,1.75276,0.59844,0.74333,0.88639,0.85115,0.90925,0.47483,0.31729,0.7355,0.13698,0.0003269,0.0003269,0.0003269
171,1193.14,1.77855,0.60612,0.74545,0.90542,0.87025,0.91991,0.48296,0.31328,0.62975,0.13705,0.000317,0.000317,0.000317
172,1200.03,1.76771,0.58438,0.73485,0.90023,0.86364,0.92594,0.49561,0.31028,0.49527,0.1372,0.0003071,0.0003071,0.0003071
173,1206.92,1.76634,0.5936,0.7444,0.90654,0.86364,0.92736,0.49305,0.31591,0.36322,0.13689,0.0002972,0.0002972,0.0002972
174,1213.82,1.8016,0.59825,0.74738,0.92393,0.8834,0.92194,0.48979,0.31589,0.37388,0.13684,0.0002873,0.0002873,0.0002873
175,1220.71,1.79512,0.59765,0.74345,0.90875,0.86364,0.92069,0.4952,0.31407,0.27823,0.13655,0.0002774,0.0002774,0.0002774
176,1227.61,1.73694,0.58075,0.74071,0.93054,0.87273,0.93125,0.50009,0.31139,0.37293,0.13654,0.0002675,0.0002675,0.0002675
177,1234.63,1.77914,0.58779,0.74048,0.9169,0.90279,0.92545,0.48582,0.31508,0.34231,0.13692,0.0002576,0.0002576,0.0002576
178,1241.51,1.78088,0.5881,0.73468,0.9288,0.88182,0.93559,0.4912,0.31668,0.38963,0.13724,0.0002477,0.0002477,0.0002477
179,1248.41,1.79039,0.59551,0.73732,0.91156,0.88182,0.93759,0.48395,0.31673,0.43684,0.13726,0.0002378,0.0002378,0.0002378
180,1255.29,1.7731,0.58173,0.7414,0.89824,0.88268,0.9353,0.48695,0.31906,0.45868,0.13699,0.0002279,0.0002279,0.0002279
181,1262.19,1.76808,0.58648,0.73777,0.91536,0.9,0.94153,0.48789,0.31946,0.33852,0.13679,0.000218,0.000218,0.000218
182,1269.21,1.74142,0.57396,0.73712,0.90611,0.89091,0.93041,0.48346,0.31803,0.35662,0.13654,0.0002081,0.0002081,0.0002081
183,1276.13,1.71491,0.56735,0.73684,0.90911,0.9,0.93159,0.49209,0.31283,0.31565,0.1369,0.0001982,0.0001982,0.0001982
184,1283.09,1.7403,0.57657,0.74431,0.90888,0.9,0.92178,0.48505,0.31207,0.35729,0.13726,0.0001883,0.0001883,0.0001883
185,1289.98,1.74075,0.5742,0.73948,0.89299,0.89091,0.91791,0.48509,0.31363,0.42479,0.13723,0.0001784,0.0001784,0.0001784
186,1296.88,1.73189,0.5705,0.73846,0.90551,0.87119,0.91618,0.48909,0.31483,0.46735,0.13688,0.0001685,0.0001685,0.0001685
