epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,321.856,1.92025,0.99217,0.87093,0.75986,0.72727,0.77904,0.38045,0.26076,15.4216,0.13655,0.0017921,0.0017921,0.0017921
23,336.402,1.92945,0.99733,0.88795,0.90941,0.8214,0.88983,0.41304,0.26321,0.35254,0.14194,0.0017822,0.0017822,0.0017822
24,350.822,1.94453,0.98644,0.87918,0.82561,0.81774,0.85213,0.42135,0.26662,1.28963,0.13993,0.0017723,0.0017723,0.0017723
25,365.261,1.94115,0.97683,0.88588,0.79133,0.73636,0.74898,0.35337,0.26939,45.941,0.14537,0.0017624,0.0017624,0.0017624
26,379.838,1.91535,0.9617,0.87893,0.93662,0.67168,0.75151,0.33549,0.27206,18.7917,0.1486,0.0017525,0.0017525,0.0017525
27,394.291,1.93088,0.98183,0.88453,0.9105,0.81818,0.82272,0.39092,0.2519,29.6333,0.14559,0.0017426,0.0017426,0.0017426
28,408.839,1.89601,0.94379,0.8876,0.85879,0.82935,0.83087,0.37384,0.24959,8.67238,0.14102,0.0017327,0.0017327,0.0017327
29,423.251,1.85767,0.92116,0.86557,0.74068,0.80496,0.78293,0.3528,0.28031,2.62257,0.14971,0.0017228,0.0017228,0.0017228
30,437.665,1.88914,0.94923,0.86275,0.83225,0.76364,0.82436,0.40535,0.26583,23.7511,0.14091,0.0017129,0.0017129,0.0017129
31,452.12,1.85354,0.90351,0.87036,0.90628,0.79091,0.85466,0.4492,0.26172,0.92113,0.14353,0.001703,0.001703,0.001703
32,466.797,1.89314,0.92353,0.85183,0.83222,0.59091,0.63921,0.31299,0.26848,58.0753,0.14713,0.0016931,0.0016931,0.0016931
33,481.399,1.87032,0.89304,0.86845,0.93842,0.83128,0.89594,0.40291,0.26293,1.73156,0.13928,0.0016832,0.0016832,0.0016832
34,496.185,1.86073,0.89861,0.86372,0.68623,0.72727,0.70772,0.36561,0.2519,23.3322,0.13749,0.0016733,0.0016733,0.0016733
35,510.85,1.8406,0.92771,0.86929,0.86534,0.8,0.83542,0.41191,0.26409,16.0952,0.14302,0.0016634,0.0016634,0.0016634
36,525.366,1.83529,0.8554,0.85807,0.94844,0.83617,0.89839,0.4409,0.2556,2.54569,0.13822,0.0016535,0.0016535,0.0016535
37,539.944,1.84233,0.88151,0.87041,0.97806,0.81046,0.85709,0.41593,0.26398,9.02808,0.14286,0.0016436,0.0016436,0.0016436
38,554.36,1.88144,0.87022,0.87642,0.94384,0.76388,0.84887,0.42465,0.24412,6.96834,0.14582,0.0016337,0.0016337,0.0016337
39,568.94,1.83431,0.85797,0.86186,0.86888,0.81818,0.86917,0.43283,0.2512,0.56071,0.13851,0.0016238,0.0016238,0.0016238
40,583.447,1.79325,0.84883,0.86778,0.96965,0.87138,0.91508,0.45185,0.24749,3.54223,0.13861,0.0016139,0.0016139,0.0016139
41,597.841,1.79538,0.83829,0.85679,0.86933,0.86364,0.87586,0.42811,0.24838,0.60644,0.13857,0.001604,0.001604,0.001604
42,612.297,1.78303,0.82571,0.85785,0.83295,0.82727,0.87661,0.44521,0.25297,2.83233,0.13891,0.0015941,0.0015941,0.0015941
43,626.675,1.78042,0.82472,0.84889,0.83907,0.88182,0.89821,0.43991,0.23881,11.2545,0.13413,0.0015842,0.0015842,0.0015842
44,641.075,1.79957,0.82694,0.84927,0.94605,0.79714,0.87928,0.4616,0.23637,31.792,0.13529,0.0015743,0.0015743,0.0015743
45,655.621,1.78071,0.81605,0.84402,0.88869,0.72581,0.80193,0.39545,0.23972,77.2011,0.13474,0.0015644,0.0015644,0.0015644
46,670.031,1.75584,0.79759,0.86749,0.95163,0.71536,0.79224,0.40791,0.24297,51.3317,0.13517,0.0015545,0.0015545,0.0015545
47,684.445,1.77609,0.81128,0.85383,0.9229,0.79091,0.83176,0.44874,0.24183,67.07,0.14638,0.0015446,0.0015446,0.0015446
48,698.865,1.77631,0.81234,0.85007,0.92154,0.67273,0.78277,0.41429,0.25035,84.499,0.13611,0.0015347,0.0015347,0.0015347
49,713.261,1.75483,0.79699,0.85089,0.85082,0.9,0.90055,0.50467,0.23787,2.06347,0.13503,0.0015248,0.0015248,0.0015248
50,727.703,1.75003,0.80614,0.84567,0.92707,0.80896,0.89204,0.4593,0.23976,11.5957,0.13443,0.0015149,0.0015149,0.0015149
51,742.238,1.77388,0.81732,0.84712,0.91726,0.80909,0.85833,0.45288,0.23857,34.586,0.13532,0.001505,0.001505,0.001505
52,756.967,1.73618,0.77998,0.85255,0.7962,0.78137,0.79016,0.40827,0.24084,37.8746,0.13481,0.0014951,0.0014951,0.0014951
53,771.416,1.71578,0.79336,0.83546,0.90643,0.85455,0.90913,0.48971,0.24088,1.72494,0.13538,0.0014852,0.0014852,0.0014852
54,785.877,1.73047,0.78472,0.86029,0.83741,0.74917,0.7522,0.39699,0.24938,82.8452,0.13552,0.0014753,0.0014753,0.0014753
55,800.299,1.74976,0.80044,0.85658,0.93921,0.84281,0.92135,0.48177,0.24204,1.41813,0.13759,0.0014654,0.0014654,0.0014654
56,814.841,1.69576,0.77017,0.85285,0.94404,0.76679,0.85078,0.43957,0.23988,51.4683,0.13726,0.0014555,0.0014555,0.0014555
57,829.288,1.73674,0.77753,0.85593,0.85844,0.77179,0.84868,0.45748,0.23788,23.4325,0.1348,0.0014456,0.0014456,0.0014456
58,843.919,1.72329,0.76731,0.84401,0.93195,0.87153,0.89808,0.4572,0.23628,4.81924,0.13505,0.0014357,0.0014357,0.0014357
59,858.439,1.73133,0.77321,0.84516,0.88444,0.90457,0.92786,0.486,0.23228,3.88627,0.13429,0.0014258,0.0014258,0.0014258
60,872.902,1.72317,0.77906,0.84616,0.93513,0.82727,0.90841,0.48097,0.23205,5.31571,0.13463,0.0014159,0.0014159,0.0014159
61,887.313,1.69826,0.76157,0.84494,0.92054,0.74545,0.8288,0.46289,0.22975,61.009,0.13903,0.001406,0.001406,0.001406
62,901.863,1.72664,0.75564,0.84255,0.76182,0.84324,0.82959,0.45233,0.23717,11.6082,0.13729,0.0013961,0.0013961,0.0013961
63,916.274,1.71539,0.74363,0.84761,0.75432,0.83636,0.79576,0.43541,0.2331,36.9326,0.14069,0.0013862,0.0013862,0.0013862
64,930.661,1.69183,0.74082,0.84573,0.93531,0.92007,0.92415,0.51603,0.22448,13.5324,0.13439,0.0013763,0.0013763,0.0013763
65,945.072,1.69507,0.76091,0.84864,0.81799,0.81818,0.84908,0.4487,0.23232,10.3594,0.13804,0.0013664,0.0013664,0.0013664
66,959.478,1.69074,0.71751,0.84187,0.92249,0.80909,0.85566,0.46596,0.23385,45.0506,0.13919,0.0013565,0.0013565,0.0013565
67,973.876,1.66973,0.72646,0.84196,0.82219,0.79872,0.83573,0.44127,0.23627,48.8789,0.13434,0.0013466,0.0013466,0.0013466
68,988.383,1.66881,0.7426,0.84667,0.92576,0.90909,0.9452,0.51237,0.22962,5.76769,0.13528,0.0013367,0.0013367,0.0013367
69,1002.79,1.6964,0.74476,0.84917,0.91679,0.80132,0.88541,0.45156,0.23928,8.57328,0.13966,0.0013268,0.0013268,0.0013268
70,1017.19,1.63544,0.71446,0.84327,0.80095,0.81818,0.82959,0.44467,0.23321,7.53506,0.13481,0.0013169,0.0013169,0.0013169
71,1031.93,1.66077,0.71987,0.82783,0.81328,0.81818,0.87593,0.465,0.23128,13.1634,0.13383,0.001307,0.001307,0.001307
72,1046.64,1.66649,0.71916,0.836,0.86006,0.83636,0.88859,0.50839,0.21962,5.06886,0.13314,0.0012971,0.0012971,0.0012971
73,1061.25,1.67978,0.72671,0.84392,0.87383,0.88182,0.92756,0.51699,0.21951,6.49941,0.13247,0.0012872,0.0012872,0.0012872
74,1075.73,1.68059,0.7286,0.83706,0.93005,0.83636,0.89273,0.4972,0.22398,30.4079,0.13283,0.0012773,0.0012773,0.0012773
75,1090.18,1.65488,0.72026,0.8395,0.75854,0.9,0.8321,0.45241,0.22234,3.6846,0.13286,0.0012674,0.0012674,0.0012674
76,1104.81,1.63407,0.71293,0.8311,0.81087,0.89645,0.87457,0.45773,0.23043,13.4679,0.13515,0.0012575,0.0012575,0.0012575
77,1119.29,1.64251,0.69155,0.83324,0.79791,0.88182,0.84269,0.46667,0.22811,15.7026,0.13498,0.0012476,0.0012476,0.0012476
78,1133.78,1.65148,0.69146,0.83849,0.89215,0.84545,0.91032,0.50335,0.22336,7.89229,0.13797,0.0012377,0.0012377,0.0012377
79,1148.23,1.61981,0.70529,0.83585,0.866,0.88126,0.91668,0.49263,0.2328,4.75546,0.13818,0.0012278,0.0012278,0.0012278
80,1162.82,1.60004,0.69038,0.82777,0.91595,0.94545,0.963,0.55178,0.22586,0.51064,0.13451,0.0012179,0.0012179,0.0012179
81,1177.25,1.62409,0.69379,0.82544,0.86643,0.92727,0.9352,0.50962,0.22415,1.48515,0.13518,0.001208,0.001208,0.001208
82,1191.71,1.62457,0.69599,0.82426,0.92486,0.92727,0.95355,0.51043,0.22736,5.99273,0.13408,0.0011981,0.0011981,0.0011981
83,1206.14,1.60141,0.67052,0.82796,0.88103,0.87273,0.92575,0.49599,0.22493,16.8751,0.13704,0.0011882,0.0011882,0.0011882
84,1220.56,1.64707,0.69458,0.83121,0.94334,0.89091,0.93254,0.50954,0.22364,0.62544,0.13484,0.0011783,0.0011783,0.0011783
85,1235.06,1.63802,0.68973,0.82913,0.87945,0.87273,0.90658,0.49353,0.22469,26.1977,0.13536,0.0011684,0.0011684,0.0011684
86,1249.66,1.63257,0.68461,0.83935,0.94175,0.88181,0.93941,0.52694,0.22423,2.27636,0.13385,0.0011585,0.0011585,0.0011585
87,1264.21,1.59512,0.6806,0.83395,0.90199,0.90909,0.93857,0.52499,0.21943,3.20567,0.13158,0.0011486,0.0011486,0.0011486
88,1278.81,1.59953,0.67321,0.84063,0.93416,0.88182,0.90533,0.50123,0.22597,2.16881,0.13444,0.0011387,0.0011387,0.0011387
89,1293.45,1.57929,0.67727,0.84281,0.9316,0.89091,0.94305,0.5162,0.21757,2.02689,0.13413,0.0011288,0.0011288,0.0011288
90,1308.12,1.59048,0.66974,0.82621,0.93543,0.92186,0.93869,0.53358,0.2178,1.72587,0.13093,0.0011189,0.0011189,0.0011189
91,1322.84,1.56831,0.67794,0.83403,0.88268,0.88921,0.91453,0.50672,0.22334,1.54538,0.13625,0.001109,0.001109,0.001109
92,1337.55,1.60842,0.67657,0.82619,0.8985,0.94545,0.94259,0.53227,0.22171,0.96999,0.13392,0.0010991,0.0010991,0.0010991
93,1352.32,1.60702,0.66217,0.83036,0.90657,0.90909,0.92147,0.50361,0.22298,1.31296,0.13409,0.0010892,0.0010892,0.0010892
94,1367.1,1.58145,0.66848,0.81798,0.87049,0.88182,0.91107,0.50143,0.22062,7.79792,0.13355,0.0010793,0.0010793,0.0010793
95,1381.86,1.59526,0.65172,0.82647,0.8091,0.93636,0.91629,0.51155,0.21969,1.21509,0.13336,0.0010694,0.0010694,0.0010694
96,1396.73,1.59971,0.67515,0.83782,0.85582,0.91738,0.93482,0.51092,0.22144,0.62502,0.13324,0.0010595,0.0010595,0.0010595
97,1411.51,1.60631,0.66644,0.82364,0.77756,0.8898,0.85055,0.47474,0.22304,1.22017,0.13415,0.0010496,0.0010496,0.0010496
98,1426.12,1.59419,0.67345,0.82733,0.89322,0.91261,0.92106,0.52871,0.21914,1.7874,0.13407,0.0010397,0.0010397,0.0010397
99,1440.85,1.5744,0.66853,0.82652,0.87533,0.89362,0.94039,0.50292,0.22629,1.52323,0.13465,0.0010298,0.0010298,0.0010298
100,1455.64,1.58213,0.65919,0.82924,0.89544,0.9,0.93376,0.50367,0.22559,0.48726,0.13428,0.0010199,0.0010199,0.0010199
101,1470.41,1.59653,0.66507,0.81676,0.91803,0.91629,0.95639,0.5231,0.22211,0.65775,0.13636,0.00101,0.00101,0.00101
102,1485.28,1.55433,0.63582,0.8273,0.84148,0.94545,0.94675,0.53069,0.21556,0.7132,0.13553,0.0010001,0.0010001,0.0010001
103,1500.03,1.54541,0.64129,0.82615,0.85168,0.95455,0.92944,0.5282,0.2187,1.25172,0.13484,0.0009902,0.0009902,0.0009902
104,1514.75,1.58099,0.65154,0.8273,0.87776,0.87273,0.92116,0.53364,0.21241,0.81415,0.13234,0.0009803,0.0009803,0.0009803
105,1529.46,1.55327,0.65611,0.82769,0.91932,0.9323,0.93689,0.52188,0.2201,0.37852,0.1346,0.0009704,0.0009704,0.0009704
106,1544.22,1.58788,0.64768,0.82372,0.79684,0.91818,0.91798,0.51335,0.21721,1.03512,0.13787,0.0009605,0.0009605,0.0009605
107,1559.05,1.53962,0.63224,0.82044,0.91275,0.95455,0.97436,0.53563,0.22124,0.55691,0.1365,0.0009506,0.0009506,0.0009506
108,1573.77,1.50357,0.62998,0.81791,0.82038,0.90909,0.91591,0.50437,0.22529,1.09277,0.13564,0.0009407,0.0009407,0.0009407
109,1588.48,1.50448,0.62386,0.8261,0.95069,0.96364,0.98506,0.54686,0.21962,0.23963,0.13427,0.0009308,0.0009308,0.0009308
110,1603.22,1.56637,0.64245,0.82641,0.92701,0.9237,0.95136,0.52173,0.2172,0.57071,0.134,0.0009209,0.0009209,0.0009209
111,1617.91,1.5572,0.64948,0.83487,0.92848,0.94422,0.9644,0.54106,0.21613,0.78157,0.1314,0.000911,0.000911,0.000911
112,1632.73,1.55946,0.64087,0.83058,0.90915,0.97273,0.96457,0.53046,0.22146,0.34822,0.13183,0.0009011,0.0009011,0.0009011
113,1647.42,1.54593,0.62163,0.82091,0.91186,0.94058,0.96655,0.53733,0.22175,1.07744,0.13351,0.0008912,0.0008912,0.0008912
114,1662.09,1.52241,0.60768,0.81721,0.79587,0.93636,0.86147,0.51463,0.21232,1.18173,0.13374,0.0008813,0.0008813,0.0008813
115,1676.72,1.516,0.60907,0.83195,0.8891,0.94746,0.93507,0.54783,0.2154,0.52212,0.13315,0.0008714,0.0008714,0.0008714
116,1691.34,1.52687,0.63047,0.81508,0.85353,0.94545,0.89985,0.52122,0.21893,0.88906,0.13319,0.0008615,0.0008615,0.0008615
117,1705.91,1.51958,0.63069,0.82635,0.87567,0.91818,0.92077,0.53892,0.21475,0.4675,0.13449,0.0008516,0.0008516,0.0008516
118,1720.44,1.53971,0.61925,0.81748,0.72874,0.9525,0.79041,0.46176,0.21688,1.50225,0.13408,0.0008417,0.0008417,0.0008417
119,1734.86,1.51659,0.62128,0.80981,0.93984,0.91818,0.96185,0.54076,0.21559,0.26369,0.13403,0.0008318,0.0008318,0.0008318
120,1749.34,1.52004,0.60894,0.81974,0.82504,0.94314,0.91715,0.53069,0.21527,0.70251,0.13392,0.0008219,0.0008219,0.0008219
121,1763.78,1.5301,0.62014,0.82342,0.87607,0.92727,0.90665,0.51547,0.21974,0.64308,0.13319,0.000812,0.000812,0.000812
122,1778.23,1.52506,0.60797,0.81276,0.92859,0.94572,0.951,0.54044,0.21379,0.2471,0.13318,0.0008021,0.0008021,0.0008021
123,1792.68,1.49388,0.61605,0.82529,0.94486,0.93461,0.94366,0.5432,0.22018,0.29299,0.13552,0.0007922,0.0007922,0.0007922
124,1807.26,1.50763,0.61064,0.82612,0.92964,0.89091,0.93621,0.54271,0.21255,0.57779,0.13253,0.0007823,0.0007823,0.0007823
125,1821.67,1.47109,0.59875,0.81316,0.93737,0.95249,0.95192,0.53998,0.21673,0.37192,0.13419,0.0007724,0.0007724,0.0007724
126,1836.12,1.49346,0.60339,0.8157,0.92685,0.92154,0.95217,0.57085,0.21149,0.32643,0.13301,0.0007625,0.0007625,0.0007625
127,1850.58,1.49538,0.59948,0.82261,0.92744,0.92966,0.96452,0.57115,0.20854,0.43191,0.13273,0.0007526,0.0007526,0.0007526
128,1865.06,1.48614,0.61104,0.81456,0.92124,0.95708,0.96913,0.56476,0.20887,0.23062,0.13282,0.0007427,0.0007427,0.0007427
129,1879.52,1.50956,0.60815,0.81019,0.94379,0.91579,0.96803,0.55379,0.21552,0.42844,0.135,0.0007328,0.0007328,0.0007328
130,1894.05,1.51905,0.61722,0.82429,0.90276,0.92842,0.93592,0.53548,0.21491,0.32607,0.13471,0.0007229,0.0007229,0.0007229
131,1908.54,1.48276,0.59777,0.8199,0.95439,0.90909,0.94082,0.54577,0.2143,0.21077,0.13531,0.000713,0.000713,0.000713
132,1923.19,1.50637,0.62468,0.81409,0.97388,0.93636,0.98249,0.55212,0.21785,0.13023,0.13547,0.0007031,0.0007031,0.0007031
133,1937.79,1.51862,0.60247,0.82376,0.91336,0.92727,0.9408,0.5488,0.21476,0.15514,0.13442,0.0006932,0.0006932,0.0006932
134,1952.3,1.48669,0.58895,0.82003,0.91663,0.93636,0.94202,0.55163,0.21684,0.16116,0.13473,0.0006833,0.0006833,0.0006833
135,1966.9,1.48416,0.58855,0.81525,0.93739,0.95269,0.9603,0.55559,0.21553,0.19041,0.13382,0.0006734,0.0006734,0.0006734
136,1981.62,1.48505,0.59159,0.82157,0.9434,0.96364,0.97584,0.54706,0.21532,0.33143,0.13401,0.0006635,0.0006635,0.0006635
137,1996.28,1.48383,0.58194,0.81074,0.93692,0.94513,0.97856,0.56312,0.21145,0.35522,0.13389,0.0006536,0.0006536,0.0006536
138,2010.97,1.46995,0.59591,0.82004,0.92838,0.94276,0.96169,0.54582,0.21736,0.3877,0.13332,0.0006437,0.0006437,0.0006437
139,2025.67,1.47785,0.59151,0.81934,0.94618,0.95901,0.97173,0.55351,0.21613,0.41525,0.13408,0.0006338,0.0006338,0.0006338
140,2040.36,1.46229,0.59207,0.81315,0.93621,0.93394,0.95841,0.55121,0.21527,0.51595,0.13464,0.0006239,0.0006239,0.0006239
141,2055.08,1.46112,0.58709,0.82268,0.941,0.94545,0.97554,0.57598,0.21244,0.33445,0.13464,0.000614,0.000614,0.000614
142,2069.93,1.46654,0.57018,0.80815,0.94572,0.95029,0.96418,0.56379,0.21226,0.23119,0.13417,0.0006041,0.0006041,0.0006041
143,2084.63,1.46204,0.5819,0.80985,0.93763,0.95665,0.9747,0.56084,0.21267,0.22053,0.13384,0.0005942,0.0005942,0.0005942
144,2099.31,1.42809,0.58045,0.82107,0.92079,0.96364,0.94737,0.54716,0.21598,0.23274,0.13315,0.0005843,0.0005843,0.0005843
145,2113.97,1.45748,0.58178,0.79515,0.93698,0.95455,0.95625,0.54194,0.21385,0.38641,0.13263,0.0005744,0.0005744,0.0005744
146,2128.7,1.46541,0.58193,0.8115,0.95896,0.95455,0.97575,0.56372,0.21628,0.24473,0.13336,0.0005645,0.0005645,0.0005645
147,2143.52,1.45569,0.57074,0.8055,0.93897,0.94545,0.97278,0.5565,0.21477,0.37653,0.13324,0.0005546,0.0005546,0.0005546
148,2158.22,1.45295,0.57302,0.82062,0.96281,0.94156,0.97832,0.55321,0.21706,0.39341,0.13284,0.0005447,0.0005447,0.0005447
149,2172.89,1.43525,0.58417,0.81777,0.94954,0.94545,0.97317,0.55484,0.21492,0.3995,0.13322,0.0005348,0.0005348,0.0005348
150,2187.56,1.44104,0.57934,0.8072,0.96843,0.95455,0.98796,0.55906,0.21913,0.25103,0.13406,0.0005249,0.0005249,0.0005249
151,2202.21,1.43059,0.57297,0.80082,0.97207,0.94545,0.98804,0.55272,0.22085,0.2,0.13601,0.000515,0.000515,0.000515
152,2216.88,1.46839,0.57186,0.8075,0.95621,0.96364,0.98672,0.55879,0.2199,0.19466,0.13547,0.0005051,0.0005051,0.0005051
153,2231.67,1.40092,0.55449,0.81541,0.93892,0.94545,0.97875,0.55672,0.21583,0.27569,0.13442,0.0004952,0.0004952,0.0004952
154,2246.35,1.44272,0.57919,0.81751,0.94481,0.93385,0.95996,0.55819,0.21253,0.32386,0.13382,0.0004853,0.0004853,0.0004853
155,2261,1.42165,0.56134,0.8141,0.95367,0.90909,0.96071,0.55487,0.21401,0.35515,0.13468,0.0004754,0.0004754,0.0004754
156,2275.65,1.41683,0.5531,0.81174,0.95438,0.95098,0.97894,0.55285,0.21278,0.33081,0.13329,0.0004655,0.0004655,0.0004655
157,2290.3,1.39116,0.55524,0.80573,0.96195,0.95455,0.98025,0.5517,0.21512,0.28031,0.1336,0.0004556,0.0004556,0.0004556
158,2304.79,1.41922,0.56097,0.8101,0.95043,0.95455,0.97663,0.55611,0.21586,0.32298,0.13488,0.0004457,0.0004457,0.0004457
159,2319.37,1.4126,0.55684,0.80116,0.94392,0.94545,0.94753,0.54779,0.21518,0.38086,0.13485,0.0004358,0.0004358,0.0004358
160,2333.75,1.42289,0.56351,0.79995,0.96349,0.95952,0.96467,0.54818,0.21698,0.37944,0.13502,0.0004259,0.0004259,0.0004259
161,2348.42,1.39403,0.55879,0.8031,0.98161,0.97035,0.98275,0.54916,0.21743,0.25405,0.13421,0.000416,0.000416,0.000416
162,2363.02,1.40299,0.55747,0.80245,0.96302,0.94711,0.97205,0.5463,0.21858,0.23871,0.13482,0.0004061,0.0004061,0.0004061
163,2377.52,1.40376,0.54929,0.8012,0.95678,0.94545,0.96032,0.55376,0.21427,0.23225,0.13455,0.0003962,0.0003962,0.0003962
164,2391.97,1.42279,0.5631,0.81089,0.95379,0.93823,0.96176,0.55588,0.21449,0.15367,0.13497,0.0003863,0.0003863,0.0003863
165,2406.52,1.44134,0.56051,0.81502,0.98109,0.94333,0.97636,0.54915,0.21675,0.16698,0.13448,0.0003764,0.0003764,0.0003764
166,2420.89,1.40315,0.55274,0.80878,0.96543,0.93636,0.95897,0.54372,0.21644,0.2033,0.13472,0.0003665,0.0003665,0.0003665
167,2435.26,1.3911,0.55639,0.80417,0.96239,0.93055,0.96047,0.55442,0.21498,0.20945,0.13456,0.0003566,0.0003566,0.0003566
168,2449.7,1.35483,0.53681,0.80661,0.98122,0.95009,0.98033,0.55389,0.21375,0.17188,0.13408,0.0003467,0.0003467,0.0003467
169,2464.11,1.39333,0.54594,0.80498,0.97836,0.94545,0.97699,0.55387,0.21761,0.14258,0.13428,0.0003368,0.0003368,0.0003368
170,2478.66,1.36874,0.54078,0.8138,0.97187,0.94226,0.95687,0.53843,0.21731,0.18857,0.1346,0.0003269,0.0003269,0.0003269
171,2493.07,1.41262,0.55368,0.80848,0.97191,0.94365,0.95694,0.54204,0.21612,0.22058,0.13437,0.000317,0.000317,0.000317
172,2507.51,1.39587,0.54508,0.80536,0.96275,0.93986,0.95905,0.54338,0.21791,0.2547,0.13515,0.0003071,0.0003071,0.0003071
173,2521.95,1.3775,0.54837,0.81497,0.95589,0.93636,0.95891,0.54518,0.21707,0.31579,0.13435,0.0002972,0.0002972,0.0002972
174,2536.35,1.41061,0.55165,0.79985,0.96341,0.91818,0.95909,0.54197,0.21496,0.32411,0.13414,0.0002873,0.0002873,0.0002873
175,2550.83,1.39059,0.55543,0.81132,0.9546,0.93636,0.96101,0.54966,0.21366,0.29156,0.13377,0.0002774,0.0002774,0.0002774
176,2565.36,1.3764,0.54506,0.80306,0.96314,0.95016,0.97756,0.55324,0.21477,0.24992,0.13453,0.0002675,0.0002675,0.0002675
177,2579.76,1.36922,0.53182,0.80296,0.95633,0.94545,0.9637,0.54304,0.21537,0.23637,0.13505,0.0002576,0.0002576,0.0002576
178,2594.24,1.3517,0.52854,0.80979,0.97242,0.96166,0.99134,0.5449,0.21669,0.26759,0.13514,0.0002477,0.0002477,0.0002477
179,2608.66,1.38148,0.53421,0.79656,0.9717,0.95455,0.99082,0.54779,0.2146,0.29557,0.13478,0.0002378,0.0002378,0.0002378
180,2623.09,1.37991,0.53841,0.80277,0.96005,0.95455,0.97309,0.53968,0.21654,0.2876,0.13512,0.0002279,0.0002279,0.0002279
181,2637.83,1.37636,0.53314,0.79841,0.96394,0.94545,0.97319,0.53582,0.21755,0.29741,0.13487,0.000218,0.000218,0.000218
182,2652.47,1.36183,0.53659,0.80762,0.94599,0.95535,0.97299,0.54484,0.21646,0.32011,0.13466,0.0002081,0.0002081,0.0002081
183,2666.92,1.35693,0.52293,0.79746,0.95471,0.95821,0.97227,0.54233,0.21587,0.40772,0.13481,0.0001982,0.0001982,0.0001982
184,2681.36,1.33426,0.52001,0.81421,0.9451,0.93907,0.95708,0.53901,0.21611,0.39567,0.13487,0.0001883,0.0001883,0.0001883
185,2695.84,1.35526,0.53561,0.8045,0.9759,0.95455,0.99028,0.555,0.21477,0.33665,0.13527,0.0001784,0.0001784,0.0001784
