epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,245.536,2.28515,0.90084,0.7832,0.83618,0.75455,0.78301,0.33772,0.48967,1.66029,0.17478,0.001703,0.001703,0.001703
32,252.586,2.25723,0.89862,0.78329,0.82872,0.74775,0.80352,0.33302,0.50544,2.13459,0.17953,0.0016931,0.0016931,0.0016931
33,259.555,2.26962,0.88621,0.77358,0.87837,0.70909,0.82227,0.38158,0.47398,0.70205,0.17361,0.0016832,0.0016832,0.0016832
34,266.639,2.26899,0.90138,0.78313,0.67138,0.72435,0.73555,0.34306,0.46254,7.04052,0.17792,0.0016733,0.0016733,0.0016733
35,273.698,2.25852,0.90711,0.76783,0.92465,0.78092,0.82778,0.34373,0.47893,0.40318,0.1717,0.0016634,0.0016634,0.0016634
36,281.3,2.26567,0.88561,0.77163,0.84863,0.78182,0.81822,0.38026,0.48351,0.42087,0.18205,0.0016535,0.0016535,0.0016535
37,289.089,2.23058,0.86628,0.77377,0.62838,0.73786,0.54867,0.24445,0.49042,5.15881,0.17563,0.0016436,0.0016436,0.0016436
38,297.063,2.22424,0.869,0.78453,0.81114,0.78092,0.78984,0.32222,0.48702,1.46764,0.17768,0.0016337,0.0016337,0.0016337
39,305.129,2.24806,0.87743,0.77536,0.91257,0.75455,0.82053,0.37691,0.45743,1.29408,0.17827,0.0016238,0.0016238,0.0016238
40,313.273,2.22804,0.85146,0.7668,0.744,0.81903,0.81286,0.37185,0.46799,0.9735,0.17058,0.0016139,0.0016139,0.0016139
41,321.221,2.20424,0.86794,0.77609,0.81827,0.69589,0.74458,0.33421,0.48811,0.70273,0.176,0.001604,0.001604,0.001604
42,329.148,2.18069,0.87367,0.77629,0.73549,0.66364,0.74731,0.33045,0.47088,4.96116,0.16981,0.0015941,0.0015941,0.0015941
43,337.257,2.19924,0.85956,0.77889,0.81157,0.69091,0.78005,0.37675,0.47976,2.47426,0.1785,0.0015842,0.0015842,0.0015842
44,345.228,2.19692,0.84487,0.77377,0.59425,0.77273,0.60848,0.27219,0.48037,4.86195,0.1735,0.0015743,0.0015743,0.0015743
45,353.264,2.14705,0.82069,0.77256,0.5126,0.69091,0.55573,0.24096,0.48207,7.83399,0.17362,0.0015644,0.0015644,0.0015644
46,361.089,2.13832,0.84739,0.7758,0.85207,0.7331,0.83613,0.40279,0.46771,1.10619,0.17674,0.0015545,0.0015545,0.0015545
47,368.961,2.1602,0.80141,0.75438,0.89172,0.73636,0.82647,0.41372,0.47504,0.73024,0.17252,0.0015446,0.0015446,0.0015446
48,376.779,2.11898,0.80263,0.77136,0.87079,0.78182,0.83932,0.40435,0.46026,0.70101,0.17337,0.0015347,0.0015347,0.0015347
49,384.61,2.17261,0.82395,0.77469,0.91435,0.76364,0.83677,0.38562,0.48338,0.81668,0.17106,0.0015248,0.0015248,0.0015248
50,392.539,2.11625,0.80471,0.7793,0.64497,0.81818,0.67407,0.31337,0.46685,3.9893,0.17685,0.0015149,0.0015149,0.0015149
51,400.393,2.10456,0.77961,0.77203,0.75352,0.76364,0.78522,0.38013,0.46514,3.5757,0.17469,0.001505,0.001505,0.001505
52,408.253,2.12042,0.81422,0.75978,0.85174,0.73118,0.81908,0.37199,0.47694,1.74821,0.16878,0.0014951,0.0014951,0.0014951
53,415.647,2.06958,0.78861,0.77392,0.82411,0.80927,0.83209,0.38717,0.47771,0.57084,0.18045,0.0014852,0.0014852,0.0014852
54,422.632,2.12754,0.78676,0.7537,0.70579,0.79091,0.80126,0.37537,0.46377,2.789,0.17069,0.0014753,0.0014753,0.0014753
55,429.795,2.0879,0.77755,0.76747,0.8607,0.77273,0.85542,0.38251,0.46968,0.44274,0.17135,0.0014654,0.0014654,0.0014654
56,436.875,2.1365,0.78712,0.77451,0.78188,0.74955,0.78186,0.35743,0.44472,1.43648,0.17106,0.0014555,0.0014555,0.0014555
57,444.361,2.12317,0.79247,0.76949,0.87554,0.8,0.86686,0.41051,0.44797,0.65642,0.16921,0.0014456,0.0014456,0.0014456
58,452.091,2.13266,0.77865,0.7639,0.8129,0.76364,0.82973,0.39819,0.44317,2.96541,0.16885,0.0014357,0.0014357,0.0014357
59,459.954,2.10793,0.78797,0.77114,0.82624,0.8,0.83364,0.39703,0.44826,1.46945,0.16886,0.0014258,0.0014258,0.0014258
60,467.733,2.0884,0.76839,0.75744,0.81908,0.70909,0.8039,0.37268,0.46001,2.30243,0.16857,0.0014159,0.0014159,0.0014159
61,475.746,2.06384,0.76116,0.76643,0.8304,0.77273,0.83109,0.38847,0.46825,2.42615,0.17039,0.001406,0.001406,0.001406
62,483.827,2.07709,0.77389,0.77502,0.70225,0.79332,0.77394,0.35434,0.44517,3.30885,0.17092,0.0013961,0.0013961,0.0013961
63,491.941,2.03639,0.77828,0.76201,0.8098,0.80909,0.83817,0.4024,0.45509,3.32735,0.17129,0.0013862,0.0013862,0.0013862
64,499.836,2.10172,0.76671,0.75677,0.60353,0.78182,0.68528,0.33114,0.45385,5.26582,0.17026,0.0013763,0.0013763,0.0013763
65,507.835,2.05194,0.75407,0.77287,0.8221,0.79091,0.85099,0.40873,0.44286,2.11041,0.16731,0.0013664,0.0013664,0.0013664
66,516.015,2.09823,0.75782,0.75783,0.83098,0.73636,0.84083,0.38252,0.45258,3.05358,0.17059,0.0013565,0.0013565,0.0013565
67,524.092,2.02697,0.74651,0.76346,0.65531,0.84545,0.80344,0.39576,0.44153,2.68811,0.16679,0.0013466,0.0013466,0.0013466
68,532.137,2.07768,0.75909,0.75792,0.68173,0.74545,0.77348,0.36113,0.45218,3.394,0.17315,0.0013367,0.0013367,0.0013367
69,540.111,2.0064,0.74066,0.76965,0.83232,0.83636,0.87174,0.42204,0.45397,0.62997,0.16792,0.0013268,0.0013268,0.0013268
70,548.174,2.03617,0.74662,0.76022,0.90011,0.77273,0.86203,0.43305,0.44406,1.12459,0.16876,0.0013169,0.0013169,0.0013169
71,556.36,2.04839,0.73524,0.75996,0.85716,0.75455,0.83908,0.42086,0.45994,0.94871,0.17359,0.001307,0.001307,0.001307
72,564.354,2.02047,0.74687,0.77621,0.78193,0.71818,0.80898,0.38106,0.43903,3.31252,0.1694,0.0012971,0.0012971,0.0012971
73,572.115,1.98928,0.7349,0.7633,0.73005,0.70909,0.75352,0.38218,0.43758,4.8042,0.17099,0.0012872,0.0012872,0.0012872
74,579.73,2.04226,0.73039,0.75887,0.85774,0.8,0.88081,0.41609,0.44776,0.58746,0.17284,0.0012773,0.0012773,0.0012773
75,586.781,2.02952,0.735,0.75553,0.81731,0.85409,0.87291,0.43445,0.4394,0.45237,0.17134,0.0012674,0.0012674,0.0012674
76,593.969,2.00248,0.73195,0.75511,0.7879,0.75455,0.83226,0.40931,0.43735,2.23265,0.16569,0.0012575,0.0012575,0.0012575
77,600.934,1.99485,0.74128,0.75848,0.74548,0.75455,0.78287,0.39484,0.44357,4.37521,0.16924,0.0012476,0.0012476,0.0012476
78,608.067,2.00308,0.73019,0.76957,0.80317,0.8,0.85137,0.41673,0.44373,0.44862,0.16927,0.0012377,0.0012377,0.0012377
79,615.873,1.99707,0.72396,0.76263,0.90178,0.88182,0.92287,0.44194,0.45848,0.2484,0.17201,0.0012278,0.0012278,0.0012278
80,623.621,2.00407,0.72284,0.75961,0.84168,0.84545,0.8836,0.43288,0.45684,0.84384,0.1694,0.0012179,0.0012179,0.0012179
81,631.508,2.04804,0.7253,0.76031,0.8306,0.80238,0.87555,0.43911,0.43937,1.26017,0.16907,0.001208,0.001208,0.001208
82,639.27,2.00281,0.7084,0.76341,0.87113,0.84545,0.90207,0.46189,0.41985,0.33218,0.16793,0.0011981,0.0011981,0.0011981
83,646.948,1.9943,0.70679,0.75726,0.79103,0.71818,0.8122,0.41962,0.43693,2.81966,0.16993,0.0011882,0.0011882,0.0011882
84,654.824,1.96823,0.70062,0.76681,0.60921,0.84545,0.65937,0.33945,0.43316,3.89297,0.16929,0.0011783,0.0011783,0.0011783
85,662.672,1.99094,0.70125,0.75037,0.85734,0.76489,0.88308,0.43515,0.42834,1.65052,0.1693,0.0011684,0.0011684,0.0011684
86,670.561,1.99563,0.69689,0.75383,0.84988,0.85455,0.90592,0.43174,0.43149,1.33888,0.16747,0.0011585,0.0011585,0.0011585
87,678.393,2.00655,0.71045,0.75287,0.94818,0.76364,0.90425,0.432,0.42762,1.1749,0.16754,0.0011486,0.0011486,0.0011486
88,686.25,1.96892,0.70408,0.75378,0.87211,0.82727,0.88283,0.45012,0.4424,0.21855,0.16653,0.0011387,0.0011387,0.0011387
89,694.125,1.97814,0.70436,0.75769,0.87258,0.86364,0.91051,0.44707,0.4252,0.37423,0.16917,0.0011288,0.0011288,0.0011288
90,701.97,1.94165,0.69383,0.75986,0.87772,0.82727,0.88943,0.45196,0.43326,1.19147,0.16857,0.0011189,0.0011189,0.0011189
91,710.227,1.96307,0.69825,0.7498,0.82577,0.83636,0.86567,0.43487,0.4319,0.58184,0.17111,0.001109,0.001109,0.001109
92,718.202,1.96739,0.69676,0.7584,0.90614,0.89091,0.91674,0.47821,0.42836,0.44876,0.16882,0.0010991,0.0010991,0.0010991
93,726.285,1.98518,0.70478,0.75496,0.72228,0.85119,0.82989,0.4315,0.42244,2.36531,0.16726,0.0010892,0.0010892,0.0010892
94,734.307,1.92515,0.68027,0.75704,0.84316,0.84545,0.89209,0.45791,0.43084,1.28292,0.16983,0.0010793,0.0010793,0.0010793
95,742.308,1.98028,0.69174,0.74721,0.85501,0.85779,0.90134,0.45966,0.43067,0.84266,0.16887,0.0010694,0.0010694,0.0010694
96,749.934,1.94165,0.69667,0.77725,0.83198,0.85531,0.88753,0.44454,0.4304,1.06777,0.16837,0.0010595,0.0010595,0.0010595
97,757.194,1.9155,0.68284,0.75711,0.967,0.79927,0.9137,0.46529,0.42193,0.82372,0.16827,0.0010496,0.0010496,0.0010496
98,764.315,1.93708,0.68391,0.75675,0.81309,0.83636,0.87456,0.44738,0.43598,1.28271,0.17151,0.0010397,0.0010397,0.0010397
99,771.494,1.92761,0.68487,0.75887,0.71688,0.83636,0.81673,0.40831,0.42702,2.56538,0.17143,0.0010298,0.0010298,0.0010298
100,779.157,1.98447,0.69202,0.75281,0.8786,0.8553,0.91254,0.46076,0.43251,0.84735,0.16837,0.0010199,0.0010199,0.0010199
101,787.09,1.92071,0.68948,0.76686,0.88982,0.81818,0.88301,0.44647,0.42959,0.78216,0.17026,0.00101,0.00101,0.00101
102,795.054,1.92402,0.66471,0.74973,0.94129,0.79091,0.89517,0.45231,0.42965,0.83696,0.17097,0.0010001,0.0010001,0.0010001
103,802.878,1.87943,0.66457,0.7581,0.94788,0.82667,0.91562,0.45249,0.44315,0.57266,0.17131,0.0009902,0.0009902,0.0009902
104,810.634,1.9175,0.68088,0.75547,0.79987,0.76304,0.83078,0.43204,0.43569,2.16711,0.16933,0.0009803,0.0009803,0.0009803
105,818.429,1.9036,0.66202,0.7569,0.88159,0.8122,0.89506,0.46878,0.41675,0.84609,0.16909,0.0009704,0.0009704,0.0009704
106,826.222,1.92249,0.68377,0.74773,0.85346,0.84718,0.89672,0.45686,0.42986,0.63191,0.16934,0.0009605,0.0009605,0.0009605
107,834.019,1.88182,0.65725,0.75004,0.75376,0.77273,0.81297,0.40881,0.44698,2.7636,0.16903,0.0009506,0.0009506,0.0009506
108,841.696,1.90938,0.66438,0.75943,0.82865,0.74545,0.85203,0.44203,0.42632,1.94031,0.16999,0.0009407,0.0009407,0.0009407
109,849.457,1.89539,0.66928,0.7575,0.88102,0.81818,0.89947,0.45711,0.42359,0.51926,0.1724,0.0009308,0.0009308,0.0009308
110,857.316,1.94955,0.66597,0.75663,0.87682,0.80909,0.89183,0.45673,0.43414,1.01303,0.17143,0.0009209,0.0009209,0.0009209
111,865.106,1.88699,0.66724,0.75857,0.75196,0.82681,0.8371,0.4227,0.44118,1.87962,0.17121,0.000911,0.000911,0.000911
112,873.027,1.88863,0.6575,0.75634,0.81779,0.77527,0.8515,0.43651,0.434,1.93027,0.17006,0.0009011,0.0009011,0.0009011
113,880.725,1.91929,0.66563,0.74557,0.78524,0.79091,0.84262,0.42138,0.44257,2.0392,0.17041,0.0008912,0.0008912,0.0008912
114,888.47,1.90177,0.66612,0.76552,0.69579,0.85455,0.7899,0.40893,0.43074,2.84379,0.16823,0.0008813,0.0008813,0.0008813
115,896.35,1.84566,0.64082,0.76329,0.86296,0.82727,0.89814,0.46808,0.43309,0.91676,0.16888,0.0008714,0.0008714,0.0008714
116,904.099,1.91067,0.65473,0.7562,0.90214,0.80909,0.87949,0.44946,0.43291,0.53745,0.16958,0.0008615,0.0008615,0.0008615
117,911.88,1.88581,0.64855,0.76145,0.89803,0.82727,0.88552,0.44549,0.44392,0.84546,0.16871,0.0008516,0.0008516,0.0008516
118,918.952,1.87599,0.65197,0.76015,0.89343,0.81818,0.89402,0.44302,0.43507,0.50805,0.16731,0.0008417,0.0008417,0.0008417
119,925.991,1.85371,0.63574,0.75235,0.8743,0.82201,0.88922,0.44895,0.43872,0.80603,0.16807,0.0008318,0.0008318,0.0008318
120,932.966,1.91981,0.65481,0.74811,0.77582,0.78653,0.8368,0.42683,0.42579,2.63331,0.16733,0.0008219,0.0008219,0.0008219
121,939.924,1.88426,0.6464,0.75576,0.75161,0.79091,0.80944,0.43058,0.42613,2.6133,0.16766,0.000812,0.000812,0.000812
122,947.833,1.87891,0.6299,0.74353,0.84276,0.81818,0.88634,0.45376,0.42662,0.9817,0.16871,0.0008021,0.0008021,0.0008021
123,955.618,1.84304,0.62705,0.75637,0.78192,0.84545,0.88024,0.43901,0.43104,1.83188,0.16891,0.0007922,0.0007922,0.0007922
124,963.397,1.85175,0.63029,0.75381,0.89322,0.83636,0.90516,0.46487,0.42951,0.61766,0.16918,0.0007823,0.0007823,0.0007823
125,971.159,1.86946,0.6374,0.74918,0.85239,0.87273,0.91645,0.45978,0.42752,1.03814,0.16905,0.0007724,0.0007724,0.0007724
126,978.897,1.83518,0.62702,0.75826,0.90416,0.85769,0.92426,0.47962,0.42281,0.51592,0.16957,0.0007625,0.0007625,0.0007625
127,986.802,1.84494,0.6255,0.75057,0.74067,0.83636,0.8689,0.45525,0.41865,2.00794,0.16833,0.0007526,0.0007526,0.0007526
128,994.572,1.86266,0.64199,0.7518,0.93343,0.7648,0.90752,0.4617,0.41515,1.1567,0.16817,0.0007427,0.0007427,0.0007427
129,1002.38,1.84401,0.63701,0.73902,0.86771,0.77518,0.88046,0.48082,0.41193,1.51738,0.16751,0.0007328,0.0007328,0.0007328
130,1010.14,1.83997,0.62248,0.75116,0.86372,0.82727,0.88053,0.46867,0.41492,0.58341,0.16878,0.0007229,0.0007229,0.0007229
131,1017.92,1.84768,0.63542,0.74204,0.89923,0.81121,0.9054,0.46852,0.40856,0.99884,0.16723,0.000713,0.000713,0.000713
132,1025.88,1.83357,0.6277,0.74196,0.89796,0.86364,0.91048,0.46963,0.41686,0.35614,0.16921,0.0007031,0.0007031,0.0007031
133,1033.67,1.83631,0.62723,0.74641,0.82353,0.80909,0.87494,0.45991,0.41718,1.59315,0.16681,0.0006932,0.0006932,0.0006932
134,1041.43,1.8333,0.63224,0.74104,0.87375,0.81788,0.88462,0.46343,0.4067,1.26923,0.16826,0.0006833,0.0006833,0.0006833
135,1049.19,1.81086,0.61533,0.74052,0.87759,0.84725,0.90884,0.48433,0.41027,0.79723,0.17122,0.0006734,0.0006734,0.0006734
136,1057.16,1.79447,0.61873,0.74685,0.88517,0.77089,0.87663,0.47193,0.41214,1.7725,0.16945,0.0006635,0.0006635,0.0006635
137,1064.98,1.83072,0.61571,0.7455,0.86419,0.85455,0.90485,0.47893,0.40974,1.39927,0.16643,0.0006536,0.0006536,0.0006536
138,1072.69,1.84364,0.63236,0.75035,0.83882,0.86364,0.88573,0.48261,0.40452,1.11137,0.1665,0.0006437,0.0006437,0.0006437
139,1080.02,1.83379,0.6219,0.75429,0.87803,0.78533,0.86436,0.46306,0.40747,1.94703,0.1676,0.0006338,0.0006338,0.0006338
140,1087.02,1.7926,0.61575,0.74451,0.90642,0.85455,0.90774,0.47317,0.41887,0.68328,0.16947,0.0006239,0.0006239,0.0006239
141,1094.07,1.81973,0.61871,0.75376,0.91323,0.86109,0.91548,0.49249,0.41067,0.60007,0.1692,0.000614,0.000614,0.000614
142,1101.23,1.84643,0.625,0.73656,0.89031,0.88182,0.91779,0.48382,0.4139,0.70521,0.16954,0.0006041,0.0006041,0.0006041
143,1108.32,1.79348,0.619,0.74981,0.8662,0.89091,0.91514,0.47563,0.41385,0.55475,0.16936,0.0005942,0.0005942,0.0005942
144,1116.13,1.75951,0.60459,0.74797,0.92777,0.86364,0.92586,0.47771,0.41873,0.64018,0.16808,0.0005843,0.0005843,0.0005843
145,1123.97,1.81383,0.60822,0.74999,0.8812,0.83636,0.90444,0.47799,0.41994,1.10473,0.16821,0.0005744,0.0005744,0.0005744
146,1131.88,1.79228,0.60852,0.74253,0.90219,0.83851,0.90188,0.48149,0.41522,0.65572,0.16814,0.0005645,0.0005645,0.0005645
147,1139.9,1.81088,0.61326,0.74649,0.8954,0.85608,0.91633,0.4771,0.41498,0.30471,0.16791,0.0005546,0.0005546,0.0005546
148,1147.62,1.79273,0.60661,0.73624,0.86084,0.91818,0.93523,0.48107,0.41411,0.3478,0.16728,0.0005447,0.0005447,0.0005447
149,1155.26,1.75986,0.60224,0.75049,0.93761,0.81968,0.91042,0.48121,0.41482,0.62907,0.16642,0.0005348,0.0005348,0.0005348
150,1163.09,1.81612,0.61557,0.73453,0.93654,0.80909,0.90872,0.48116,0.40777,0.90059,0.16747,0.0005249,0.0005249,0.0005249
151,1170.81,1.80665,0.62582,0.74668,0.89035,0.81199,0.90222,0.47889,0.41737,1.30472,0.16783,0.000515,0.000515,0.000515
152,1178.58,1.78856,0.61734,0.74591,0.90374,0.83636,0.91555,0.48606,0.41576,0.74859,0.16844,0.0005051,0.0005051,0.0005051
153,1186.39,1.77032,0.60914,0.74641,0.90686,0.82727,0.90788,0.49207,0.41314,1.13505,0.16922,0.0004952,0.0004952,0.0004952
154,1194.12,1.79265,0.60414,0.74626,0.88639,0.85455,0.91004,0.49237,0.41141,0.81318,0.16949,0.0004853,0.0004853,0.0004853
155,1201.98,1.82264,0.60517,0.74059,0.87522,0.86364,0.91901,0.47878,0.42432,0.88467,0.17114,0.0004754,0.0004754,0.0004754
156,1209.83,1.76358,0.59991,0.74096,0.89422,0.83636,0.92509,0.48255,0.4247,0.88147,0.17086,0.0004655,0.0004655,0.0004655
157,1217.69,1.77479,0.60268,0.74624,0.96091,0.81818,0.93237,0.48672,0.42406,0.54002,0.17123,0.0004556,0.0004556,0.0004556
158,1225.49,1.81588,0.60053,0.7447,0.90472,0.87273,0.93569,0.48555,0.42121,0.63706,0.16889,0.0004457,0.0004457,0.0004457
159,1233.18,1.77407,0.60143,0.74167,0.90124,0.82965,0.91954,0.47949,0.41385,0.81606,0.16871,0.0004358,0.0004358,0.0004358
160,1240.89,1.75299,0.58984,0.74004,0.91263,0.83636,0.9086,0.47661,0.40954,0.71196,0.16932,0.0004259,0.0004259,0.0004259
161,1248.05,1.7948,0.59696,0.75077,0.89105,0.85455,0.90933,0.47439,0.41725,0.69825,0.16928,0.000416,0.000416,0.000416
162,1255.05,1.76562,0.59855,0.73956,0.89597,0.85455,0.91929,0.47888,0.41524,0.72899,0.16857,0.0004061,0.0004061,0.0004061
163,1262.04,1.73736,0.58613,0.74249,0.90102,0.82753,0.90968,0.48823,0.40349,0.7907,0.16749,0.0003962,0.0003962,0.0003962
164,1268.99,1.74842,0.58237,0.74044,0.9067,0.86364,0.9218,0.4877,0.40547,0.61295,0.16766,0.0003863,0.0003863,0.0003863
165,1276.3,1.74809,0.5816,0.74177,0.94117,0.87266,0.94142,0.49944,0.4016,0.27748,0.16781,0.0003764,0.0003764,0.0003764
166,1284.11,1.78442,0.59678,0.73792,0.9179,0.86364,0.93346,0.50179,0.40226,0.35337,0.16748,0.0003665,0.0003665,0.0003665
167,1291.95,1.69884,0.58843,0.74864,0.9288,0.82727,0.92714,0.49753,0.40565,0.50208,0.16801,0.0003566,0.0003566,0.0003566
168,1299.91,1.73261,0.58076,0.75342,0.91027,0.83007,0.92454,0.50434,0.40997,0.7361,0.16788,0.0003467,0.0003467,0.0003467
169,1307.7,1.75906,0.5863,0.74004,0.91043,0.83636,0.91569,0.49843,0.40451,0.62534,0.16762,0.0003368,0.0003368,0.0003368
170,1315.51,1.74816,0.58279,0.75212,0.90987,0.84545,0.91936,0.50264,0.4043,0.60144,0.16821,0.0003269,0.0003269,0.0003269
171,1323.33,1.77886,0.59337,0.7341,0.89835,0.83636,0.90748,0.50043,0.39969,0.49579,0.16836,0.000317,0.000317,0.000317
172,1330.98,1.72897,0.57881,0.74277,0.91892,0.82727,0.90382,0.4984,0.40967,0.43319,0.16787,0.0003071,0.0003071,0.0003071
173,1338.86,1.74959,0.59683,0.75465,0.89616,0.86364,0.923,0.49445,0.41074,0.27455,0.16798,0.0002972,0.0002972,0.0002972
174,1346.64,1.74091,0.58614,0.73895,0.881,0.87494,0.9105,0.49862,0.40775,0.31784,0.16812,0.0002873,0.0002873,0.0002873
175,1354.4,1.67608,0.56337,0.74035,0.90707,0.84545,0.91569,0.50228,0.39913,0.27944,0.16765,0.0002774,0.0002774,0.0002774
176,1362.32,1.69775,0.57262,0.73648,0.88494,0.85455,0.91393,0.49237,0.40611,0.3292,0.1678,0.0002675,0.0002675,0.0002675
177,1370.4,1.71779,0.56886,0.75149,0.90899,0.86364,0.93018,0.50366,0.40608,0.308,0.16788,0.0002576,0.0002576,0.0002576
178,1378.53,1.74845,0.58042,0.73437,0.89309,0.87273,0.92985,0.50041,0.40643,0.26498,0.16757,0.0002477,0.0002477,0.0002477
179,1386.48,1.73997,0.58114,0.74003,0.88976,0.88052,0.93075,0.50038,0.40099,0.25318,0.16784,0.0002378,0.0002378,0.0002378
180,1394.33,1.75649,0.58849,0.74424,0.92085,0.85455,0.93098,0.49411,0.40462,0.25451,0.16778,0.0002279,0.0002279,0.0002279
181,1402.22,1.69659,0.5686,0.74426,0.91838,0.84545,0.93053,0.49856,0.4012,0.29262,0.16774,0.000218,0.000218,0.000218
182,1410.02,1.71293,0.577,0.7419,0.91279,0.85642,0.92837,0.49954,0.39845,0.40556,0.16695,0.0002081,0.0002081,0.0002081
183,1417.17,1.71381,0.56267,0.7352,0.93829,0.82931,0.92769,0.50041,0.39619,0.41122,0.16749,0.0001982,0.0001982,0.0001982
184,1424.65,1.66888,0.5589,0.74245,0.94795,0.82789,0.9268,0.50278,0.40332,0.40899,0.16734,0.0001883,0.0001883,0.0001883
185,1431.78,1.69857,0.57509,0.74342,0.94028,0.81818,0.91339,0.49659,0.40119,0.44631,0.16741,0.0001784,0.0001784,0.0001784
186,1439.07,1.67193,0.56661,0.74146,0.93039,0.85053,0.92589,0.49829,0.40077,0.47506,0.1673,0.0001685,0.0001685,0.0001685
