epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,293.354,1.93557,0.99158,0.87635,0.79949,0.72497,0.69126,0.34748,0.32035,39.5314,0.16048,0.0016634,0.0016634,0.0016634
19,309.672,1.89652,0.97688,0.87079,0.94359,0.81818,0.89425,0.43743,0.3138,0.20182,0.16024,0.0016436,0.0016436,0.0016436
20,326.118,1.88321,0.94073,0.87381,0.91236,0.82727,0.88959,0.46329,0.3006,0.51799,0.15911,0.0016238,0.0016238,0.0016238
21,342.54,1.90798,0.98843,0.89847,0.91312,0.88182,0.94994,0.4542,0.30738,0.27714,0.15887,0.001604,0.001604,0.001604
22,357.807,1.86609,0.95001,0.88784,0.9123,0.85115,0.90945,0.45043,0.30268,1.0017,0.15598,0.0015842,0.0015842,0.0015842
23,372.614,1.83095,0.91134,0.879,0.87229,0.85455,0.85659,0.40168,0.31655,5.17754,0.1604,0.0015644,0.0015644,0.0015644
24,388.956,1.86463,0.89472,0.86283,0.87957,0.86318,0.87813,0.44599,0.29478,0.47537,0.15252,0.0015446,0.0015446,0.0015446
25,405.618,1.8379,0.90595,0.87515,0.86726,0.82727,0.86547,0.42185,0.30732,1.50996,0.15677,0.0015248,0.0015248,0.0015248
26,422.265,1.86265,0.90521,0.85892,0.67525,0.82727,0.76676,0.37746,0.30109,23.7564,0.15611,0.001505,0.001505,0.001505
27,438.82,1.80407,0.88605,0.87663,0.91185,0.87273,0.89707,0.47349,0.29237,4.55727,0.15774,0.0014852,0.0014852,0.0014852
28,455.242,1.81237,0.87001,0.85518,0.82844,0.85455,0.87998,0.4618,0.28215,4.46547,0.15297,0.0014654,0.0014654,0.0014654
29,471.56,1.80129,0.84939,0.86746,0.91232,0.82727,0.88647,0.48265,0.2855,2.76853,0.1531,0.0014456,0.0014456,0.0014456
30,487.78,1.82132,0.85322,0.87857,0.77545,0.78489,0.79054,0.4214,0.29625,5.50332,0.15443,0.0014258,0.0014258,0.0014258
31,504.077,1.78647,0.83546,0.86027,0.84498,0.9,0.90226,0.49369,0.27448,4.32162,0.15029,0.001406,0.001406,0.001406
32,519.458,1.79558,0.84586,0.85627,0.71207,0.87684,0.83746,0.42106,0.29991,2.69145,0.15385,0.0013862,0.0013862,0.0013862
33,534.28,1.72414,0.79006,0.85626,0.69845,0.84226,0.79227,0.40952,0.30584,3.79509,0.1555,0.0013664,0.0013664,0.0013664
34,550.099,1.73508,0.81704,0.86181,0.92703,0.84545,0.9131,0.46246,0.29982,0.84756,0.1547,0.0013466,0.0013466,0.0013466
35,566.686,1.73053,0.79542,0.847,0.92986,0.87273,0.9112,0.45804,0.31083,0.70908,0.1537,0.0013268,0.0013268,0.0013268
36,583.144,1.75333,0.79052,0.85721,0.78893,0.81552,0.84721,0.4618,0.28629,1.49221,0.15317,0.001307,0.001307,0.001307
37,599.451,1.7301,0.79797,0.85884,0.94902,0.84625,0.9052,0.46422,0.27789,0.61116,0.15073,0.0012872,0.0012872,0.0012872
38,615.836,1.72142,0.77737,0.86102,0.74909,0.84141,0.79947,0.46599,0.27024,14.9555,0.15044,0.0012674,0.0012674,0.0012674
39,632.185,1.74986,0.7972,0.86096,0.73466,0.72727,0.75914,0.39778,0.29364,3.55776,0.15461,0.0012476,0.0012476,0.0012476
40,648.531,1.73778,0.79281,0.85564,0.92761,0.84545,0.93314,0.49562,0.27364,1.10364,0.15175,0.0012278,0.0012278,0.0012278
41,664.571,1.67352,0.76985,0.83832,0.95679,0.80519,0.89546,0.50103,0.27608,38.4747,0.15247,0.001208,0.001208,0.001208
42,680.43,1.69668,0.77456,0.86264,0.89812,0.88182,0.92065,0.46716,0.2776,4.99082,0.15145,0.0011882,0.0011882,0.0011882
43,695.032,1.72663,0.77171,0.85103,0.91487,0.89091,0.92256,0.48857,0.28141,0.25444,0.15242,0.0011684,0.0011684,0.0011684
44,709.954,1.70368,0.75904,0.84278,0.97188,0.9,0.93528,0.48003,0.28424,0.75118,0.15482,0.0011486,0.0011486,0.0011486
45,726.169,1.67901,0.76682,0.85015,0.83541,0.89091,0.91376,0.47309,0.28679,1.21039,0.15548,0.0011288,0.0011288,0.0011288
46,742.371,1.66614,0.7465,0.84467,0.84398,0.83602,0.90428,0.46654,0.29201,1.08239,0.153,0.001109,0.001109,0.001109
47,758.595,1.67935,0.73973,0.84866,0.85962,0.89091,0.90615,0.49375,0.28357,1.39244,0.15415,0.0010892,0.0010892,0.0010892
48,774.923,1.70155,0.75206,0.84183,0.94889,0.85455,0.9377,0.49322,0.28883,0.35571,0.15488,0.0010694,0.0010694,0.0010694
49,791.103,1.67445,0.71742,0.84402,0.81337,0.91125,0.89595,0.5057,0.27383,1.29624,0.15093,0.0010496,0.0010496,0.0010496
50,807.319,1.65848,0.73153,0.84056,0.91583,0.87273,0.88871,0.51097,0.27051,0.69383,0.15229,0.0010298,0.0010298,0.0010298
51,823.713,1.585,0.70629,0.84234,0.93573,0.92648,0.93191,0.49981,0.28261,0.94207,0.15292,0.00101,0.00101,0.00101
52,839.888,1.6691,0.74206,0.84753,0.95772,0.92727,0.95498,0.5158,0.27795,0.19879,0.15294,0.0009902,0.0009902,0.0009902
53,854.898,1.62827,0.71289,0.84248,0.9578,0.92727,0.97828,0.49553,0.28277,0.58493,0.15372,0.0009704,0.0009704,0.0009704
54,869.545,1.65038,0.71721,0.84106,0.96354,0.90909,0.97054,0.52568,0.27042,0.21769,0.15186,0.0009506,0.0009506,0.0009506
55,885.483,1.61399,0.69476,0.83236,0.94369,0.91422,0.96405,0.51926,0.27283,0.75951,0.15064,0.0009308,0.0009308,0.0009308
56,901.621,1.61275,0.69796,0.8496,0.97197,0.88182,0.96167,0.51034,0.28314,0.13816,0.15165,0.000911,0.000911,0.000911
57,917.97,1.63019,0.70255,0.83517,0.94542,0.94491,0.98025,0.52839,0.27529,0.26343,0.15079,0.0008912,0.0008912,0.0008912
58,934.23,1.63982,0.70951,0.83994,0.94373,0.97273,0.99011,0.54956,0.26568,0.26149,0.15267,0.0008714,0.0008714,0.0008714
59,950.471,1.5906,0.68054,0.84749,0.71349,0.90556,0.85654,0.46769,0.27176,3.98029,0.15128,0.0008516,0.0008516,0.0008516
60,966.712,1.61172,0.68849,0.83671,0.95843,0.92727,0.96865,0.52774,0.27216,0.43254,0.15187,0.0008318,0.0008318,0.0008318
61,982.94,1.60808,0.69211,0.84776,0.91906,0.93636,0.96266,0.52374,0.27876,0.25488,0.15219,0.000812,0.000812,0.000812
62,999.316,1.62827,0.68596,0.83639,0.90445,0.9,0.95236,0.53438,0.26569,1.00115,0.15356,0.0007922,0.0007922,0.0007922
63,1015.2,1.5984,0.6835,0.83043,0.91523,0.92727,0.95762,0.53253,0.27212,0.43124,0.15445,0.0007724,0.0007724,0.0007724
64,1029.91,1.58704,0.67244,0.83039,0.89385,0.91862,0.97022,0.49953,0.2704,1.03495,0.15162,0.0007526,0.0007526,0.0007526
65,1045.18,1.57612,0.66562,0.83437,0.93907,0.88182,0.95935,0.53029,0.26224,1.13833,0.15263,0.0007328,0.0007328,0.0007328
66,1061.3,1.59695,0.69341,0.84166,0.95977,0.93636,0.98255,0.54497,0.26464,0.25876,0.15425,0.000713,0.000713,0.000713
67,1077.42,1.58113,0.67886,0.83637,0.95464,0.95656,0.9867,0.54153,0.26257,0.24634,0.15126,0.0006932,0.0006932,0.0006932
68,1093.76,1.55133,0.65125,0.82945,0.95327,0.92734,0.96648,0.53894,0.26743,0.17232,0.15153,0.0006734,0.0006734,0.0006734
69,1110.03,1.5526,0.64338,0.82293,0.95602,0.90909,0.97997,0.51071,0.27439,0.82263,0.15373,0.0006536,0.0006536,0.0006536
70,1126.35,1.5683,0.63733,0.82776,0.94377,0.93636,0.95629,0.52958,0.26515,0.56064,0.15152,0.0006338,0.0006338,0.0006338
71,1142.97,1.55016,0.6484,0.83282,0.94478,0.93332,0.98332,0.53045,0.27349,0.38595,0.15394,0.000614,0.000614,0.000614
72,1159.3,1.5244,0.63174,0.82469,0.96519,0.94545,0.97226,0.53941,0.26793,0.18856,0.15159,0.0005942,0.0005942,0.0005942
73,1175.34,1.53834,0.63216,0.82273,0.9874,0.97273,0.99245,0.5406,0.26455,0.18879,0.15239,0.0005744,0.0005744,0.0005744
74,1190.18,1.52739,0.62403,0.8187,0.96304,0.94756,0.98697,0.55202,0.26942,0.25613,0.15242,0.0005546,0.0005546,0.0005546
75,1204.9,1.52165,0.63185,0.81283,0.96389,0.97056,0.98465,0.53912,0.26416,0.42593,0.15246,0.0005348,0.0005348,0.0005348
76,1221.13,1.52857,0.62666,0.82429,0.97237,0.95978,0.98836,0.54407,0.27003,0.2359,0.15153,0.000515,0.000515,0.000515
77,1237.28,1.50496,0.62468,0.82841,0.95284,0.96364,0.98401,0.55644,0.26174,0.17086,0.15129,0.0004952,0.0004952,0.0004952
78,1253.59,1.49954,0.60633,0.82045,0.9633,0.95458,0.98522,0.546,0.26644,0.23173,0.15098,0.0004754,0.0004754,0.0004754
79,1269.93,1.47382,0.60788,0.8257,0.97773,0.97273,0.9896,0.56036,0.25926,0.18727,0.1521,0.0004556,0.0004556,0.0004556
80,1286.07,1.49477,0.61151,0.82884,0.94491,0.97273,0.97675,0.54508,0.26881,0.18143,0.15294,0.0004358,0.0004358,0.0004358
81,1302.49,1.46376,0.60333,0.82258,0.96325,0.95455,0.98601,0.55352,0.25924,0.42689,0.15161,0.000416,0.000416,0.000416
82,1318.76,1.45327,0.593,0.82161,0.97235,0.9591,0.98656,0.53868,0.2659,0.6687,0.15105,0.0003962,0.0003962,0.0003962
83,1334.94,1.49617,0.60109,0.82842,0.98128,0.95324,0.98683,0.55194,0.26432,0.30949,0.15159,0.0003764,0.0003764,0.0003764
84,1350.19,1.44631,0.58465,0.82445,0.97224,0.95521,0.99047,0.54252,0.26811,0.16301,0.15243,0.0003566,0.0003566,0.0003566
85,1364.85,1.48846,0.59585,0.81445,0.95766,0.95455,0.98581,0.56573,0.2672,0.41712,0.15233,0.0003368,0.0003368,0.0003368
86,1380.35,1.47271,0.60081,0.82658,0.98122,0.95455,0.99008,0.55269,0.27005,0.16569,0.15207,0.000317,0.000317,0.000317
87,1396.53,1.45502,0.5946,0.8118,0.97828,0.97273,0.99267,0.55474,0.27202,0.19853,0.15254,0.0002972,0.0002972,0.0002972
88,1412.84,1.47164,0.5927,0.81354,0.96951,0.96364,0.98925,0.54809,0.26638,0.24225,0.15178,0.0002774,0.0002774,0.0002774
89,1429.08,1.42256,0.57871,0.80993,0.98689,0.96364,0.99157,0.57266,0.26445,0.15237,0.15144,0.0002576,0.0002576,0.0002576
90,1445.33,1.42346,0.5754,0.82767,0.96346,0.95884,0.9806,0.53759,0.27193,0.27956,0.1519,0.0002378,0.0002378,0.0002378
91,1462.48,1.34986,0.56723,0.82888,0.98179,0.98015,0.99199,0.54671,0.26582,0.25185,0.15149,0.000218,0.000218,0.000218
92,1478.6,1.36364,0.56893,0.8413,0.96159,0.96364,0.98173,0.54102,0.26426,0.21361,0.15056,0.0001982,0.0001982,0.0001982
93,1494.65,1.33044,0.5508,0.82854,0.98163,0.9717,0.99051,0.55557,0.26412,0.16051,0.1508,0.0001784,0.0001784,0.0001784
94,1510.53,1.33623,0.56066,0.83343,0.97419,0.95455,0.98688,0.55354,0.25937,0.20798,0.15137,0.0001586,0.0001586,0.0001586
95,1525.02,1.32896,0.5443,0.83563,0.98107,0.9422,0.98584,0.54372,0.2682,0.18113,0.15144,0.0001388,0.0001388,0.0001388
96,1539.9,1.32494,0.55217,0.83128,0.96339,0.95684,0.98739,0.55669,0.26273,0.13854,0.15127,0.000119,0.000119,0.000119
97,1556.17,1.31709,0.54801,0.83913,0.97205,0.95455,0.9861,0.551,0.26714,0.13625,0.15167,9.92e-05,9.92e-05,9.92e-05
98,1572.41,1.31454,0.5355,0.83168,0.97143,0.92747,0.97141,0.54932,0.26679,0.12644,0.151,7.94e-05,7.94e-05,7.94e-05
99,1588.52,1.30496,0.53143,0.8304,0.9705,0.95455,0.98643,0.54889,0.26865,0.12499,0.15126,5.96e-05,5.96e-05,5.96e-05
100,1604.78,1.31571,0.53598,0.83978,0.97292,0.95455,0.98663,0.54826,0.26726,0.12514,0.15166,3.98e-05,3.98e-05,3.98e-05
