epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,149.046,2.33737,1.00877,0.78852,0.73793,0.64545,0.61363,0.25214,0.41182,5.70801,0.14269,0.001604,0.001604,0.001604
22,155.976,2.36674,1.01624,0.78274,0.77307,0.57273,0.60868,0.24169,0.39971,43.4594,0.14425,0.0015842,0.0015842,0.0015842
23,162.905,2.33931,0.96421,0.78054,0.55322,0.55455,0.56659,0.23802,0.38022,31.3417,0.14178,0.0015644,0.0015644,0.0015644
24,169.825,2.37705,0.97532,0.77887,0.72918,0.65455,0.63946,0.25771,0.38534,3.03059,0.14516,0.0015446,0.0015446,0.0015446
25,176.719,2.27641,0.94647,0.77943,0.87085,0.70909,0.74254,0.32691,0.38242,1.36901,0.14201,0.0015248,0.0015248,0.0015248
26,183.656,2.3009,0.9742,0.78546,0.86653,0.66364,0.73915,0.31718,0.38228,10.8547,0.14205,0.001505,0.001505,0.001505
27,190.735,2.28893,0.9478,0.79071,0.78979,0.68311,0.73823,0.32603,0.38207,2.22506,0.14498,0.0014852,0.0014852,0.0014852
28,197.63,2.26406,0.93161,0.77754,0.78856,0.71199,0.7223,0.30371,0.37326,33.5014,0.14479,0.0014654,0.0014654,0.0014654
29,204.512,2.3439,0.95031,0.77435,0.77572,0.62889,0.65652,0.3077,0.3622,23.6721,0.13853,0.0014456,0.0014456,0.0014456
30,211.463,2.26921,0.92099,0.77801,0.75544,0.74545,0.72217,0.31493,0.38315,11.1762,0.14168,0.0014258,0.0014258,0.0014258
31,218.378,2.25778,0.94046,0.78773,0.84347,0.7,0.70431,0.31169,0.38083,8.11065,0.13788,0.001406,0.001406,0.001406
32,225.263,2.22076,0.8892,0.77998,0.73923,0.71818,0.71377,0.303,0.3924,1.31271,0.14533,0.0013862,0.0013862,0.0013862
33,232.728,2.288,0.913,0.78053,0.72892,0.73335,0.75332,0.32056,0.37987,3.91391,0.14152,0.0013664,0.0013664,0.0013664
34,239.674,2.20489,0.88904,0.78418,0.78457,0.73636,0.75749,0.31772,0.3764,5.04562,0.14166,0.0013466,0.0013466,0.0013466
35,246.605,2.22792,0.88265,0.77658,0.7315,0.75455,0.71155,0.31589,0.36385,1.58091,0.14086,0.0013268,0.0013268,0.0013268
36,253.879,2.18361,0.8867,0.7808,0.77022,0.72727,0.73993,0.33138,0.37453,3.54099,0.14611,0.001307,0.001307,0.001307
37,261.126,2.22043,0.87673,0.77675,0.64613,0.74696,0.6258,0.28151,0.37646,5.2562,0.13937,0.0012872,0.0012872,0.0012872
38,268.3,2.20245,0.86244,0.77696,0.88115,0.81818,0.83541,0.39264,0.36101,9.99075,0.1415,0.0012674,0.0012674,0.0012674
39,275.536,2.1781,0.8566,0.77668,0.60079,0.71145,0.6482,0.30694,0.3595,4.9525,0.14107,0.0012476,0.0012476,0.0012476
40,282.856,2.19171,0.83735,0.76228,0.81219,0.73636,0.80148,0.33457,0.38801,1.47374,0.14161,0.0012278,0.0012278,0.0012278
41,290.015,2.16237,0.85229,0.7733,0.92404,0.67273,0.7892,0.35518,0.36073,12.8654,0.14239,0.001208,0.001208,0.001208
42,297.171,2.21493,0.87984,0.77344,0.6749,0.73602,0.738,0.31977,0.37029,2.7037,0.1439,0.0011882,0.0011882,0.0011882
43,304.325,2.13554,0.8235,0.77635,0.70868,0.74545,0.73562,0.33832,0.37612,5.79319,0.14158,0.0011684,0.0011684,0.0011684
44,311.451,2.15047,0.82959,0.76181,0.75516,0.75455,0.77069,0.33825,0.37312,1.56223,0.14351,0.0011486,0.0011486,0.0011486
45,318.6,2.1297,0.79714,0.77159,0.56843,0.77273,0.6986,0.32314,0.36447,3.09655,0.13902,0.0011288,0.0011288,0.0011288
46,325.859,2.15203,0.8123,0.7702,0.81673,0.71818,0.7989,0.35874,0.36724,2.61339,0.13885,0.001109,0.001109,0.001109
47,332.999,2.16331,0.79726,0.76395,0.79346,0.75455,0.77296,0.35195,0.35504,3.14671,0.13952,0.0010892,0.0010892,0.0010892
48,340.182,2.09114,0.79758,0.77202,0.79411,0.77139,0.79512,0.36304,0.35901,2.20555,0.1401,0.0010694,0.0010694,0.0010694
49,347.35,2.06418,0.79787,0.76665,0.60732,0.8155,0.7018,0.32933,0.34413,2.90433,0.13862,0.0010496,0.0010496,0.0010496
50,354.498,2.13133,0.78715,0.76342,0.70544,0.68182,0.72817,0.34226,0.34254,8.41521,0.13886,0.0010298,0.0010298,0.0010298
51,361.63,2.10069,0.79459,0.75666,0.89869,0.73636,0.81999,0.39364,0.3395,10.8219,0.13673,0.00101,0.00101,0.00101
52,368.8,2.06906,0.78431,0.76512,0.57385,0.79091,0.64165,0.30261,0.33801,4.04743,0.13892,0.0009902,0.0009902,0.0009902
53,376.09,2.09036,0.78833,0.75912,0.70394,0.75654,0.71657,0.33991,0.35397,14.1294,0.13855,0.0009704,0.0009704,0.0009704
54,383.3,2.06886,0.76738,0.76524,0.61358,0.77273,0.63316,0.30294,0.34552,6.00563,0.13748,0.0009506,0.0009506,0.0009506
55,390.506,2.09717,0.7606,0.75709,0.84217,0.78182,0.86835,0.4167,0.34088,0.6295,0.13686,0.0009308,0.0009308,0.0009308
56,397.65,2.09315,0.78265,0.76983,0.88344,0.81818,0.86836,0.4107,0.34268,0.2787,0.13969,0.000911,0.000911,0.000911
57,404.831,2.0785,0.77286,0.75912,0.84038,0.78182,0.85554,0.38063,0.34791,0.75593,0.1378,0.0008912,0.0008912,0.0008912
58,411.979,2.05629,0.76718,0.75521,0.79054,0.82727,0.84475,0.38934,0.34728,5.47421,0.1383,0.0008714,0.0008714,0.0008714
59,419.169,2.08494,0.75219,0.75296,0.6493,0.82727,0.68719,0.32851,0.34317,3.09865,0.13561,0.0008516,0.0008516,0.0008516
60,426.447,2.04296,0.7577,0.75834,0.76357,0.77273,0.83522,0.38524,0.34011,1.16185,0.13651,0.0008318,0.0008318,0.0008318
61,433.613,2.05432,0.73816,0.75816,0.86238,0.79759,0.87487,0.41267,0.33158,0.87658,0.13481,0.000812,0.000812,0.000812
62,440.778,1.96974,0.72979,0.76664,0.80127,0.73309,0.80082,0.37724,0.34278,4.74422,0.13866,0.0007922,0.0007922,0.0007922
63,447.948,2.05658,0.75068,0.75557,0.78904,0.78206,0.85616,0.38648,0.34158,0.93617,0.13509,0.0007724,0.0007724,0.0007724
64,455.085,2.02133,0.71655,0.75183,0.71388,0.79387,0.80318,0.38075,0.33744,1.92656,0.13837,0.0007526,0.0007526,0.0007526
65,462.25,2.01977,0.73634,0.76825,0.87494,0.86364,0.87839,0.43021,0.33683,2.58406,0.13846,0.0007328,0.0007328,0.0007328
66,469.393,2.06323,0.72807,0.75541,0.6948,0.83636,0.7951,0.36309,0.3371,3.49983,0.13718,0.000713,0.000713,0.000713
67,476.636,2.01799,0.7276,0.76346,0.87701,0.79091,0.84892,0.40405,0.33706,1.30344,0.13689,0.0006932,0.0006932,0.0006932
68,483.769,2.00173,0.72283,0.75994,0.89562,0.8,0.86013,0.40865,0.32595,1.53936,0.13716,0.0006734,0.0006734,0.0006734
69,490.875,1.9975,0.71922,0.762,0.65441,0.86073,0.73825,0.3479,0.3331,1.52207,0.13745,0.0006536,0.0006536,0.0006536
70,498.041,1.98785,0.71496,0.75522,0.65567,0.80909,0.64076,0.29241,0.33684,2.53997,0.14007,0.0006338,0.0006338,0.0006338
71,505.166,2.01067,0.71976,0.75587,0.76717,0.83636,0.82751,0.38592,0.33008,1.59051,0.13854,0.000614,0.000614,0.000614
72,512.338,2.00826,0.71386,0.76591,0.82942,0.74545,0.82446,0.40193,0.33494,1.11728,0.13791,0.0005942,0.0005942,0.0005942
73,519.451,1.95598,0.69196,0.7397,0.82848,0.84545,0.86101,0.39983,0.3341,0.5977,0.13781,0.0005744,0.0005744,0.0005744
74,526.725,1.98106,0.70651,0.75427,0.75008,0.79091,0.78447,0.38447,0.32413,2.16064,0.13566,0.0005546,0.0005546,0.0005546
75,533.868,1.95329,0.69261,0.75421,0.72999,0.83565,0.79685,0.40156,0.33763,1.68323,0.13606,0.0005348,0.0005348,0.0005348
76,541.027,1.96988,0.69304,0.75588,0.77624,0.79091,0.81681,0.3863,0.32818,1.52783,0.13563,0.000515,0.000515,0.000515
77,548.168,1.91157,0.68363,0.76109,0.81558,0.80909,0.87224,0.42826,0.32397,0.7624,0.13749,0.0004952,0.0004952,0.0004952
78,555.319,1.95604,0.68757,0.74052,0.63756,0.87273,0.66971,0.32272,0.32107,2.01857,0.13695,0.0004754,0.0004754,0.0004754
79,562.464,1.9578,0.69528,0.7557,0.77685,0.75957,0.80796,0.39916,0.32649,1.36768,0.1376,0.0004556,0.0004556,0.0004556
80,569.625,1.92729,0.68657,0.75208,0.69029,0.83078,0.79362,0.39185,0.3262,1.35992,0.13737,0.0004358,0.0004358,0.0004358
81,576.895,1.92579,0.67826,0.75595,0.79802,0.79021,0.82732,0.40074,0.32236,1.41833,0.13684,0.000416,0.000416,0.000416
82,584.057,1.91326,0.65894,0.75388,0.78343,0.85455,0.85149,0.41462,0.3268,0.79593,0.13826,0.0003962,0.0003962,0.0003962
83,591.207,1.89721,0.67839,0.76237,0.73664,0.85455,0.8156,0.4063,0.32685,1.30138,0.13806,0.0003764,0.0003764,0.0003764
84,598.372,1.90511,0.67771,0.74846,0.79014,0.81818,0.84635,0.40956,0.32534,1.37381,0.1373,0.0003566,0.0003566,0.0003566
85,605.548,1.9298,0.69123,0.75649,0.774,0.80909,0.78586,0.37257,0.32892,1.75286,0.13596,0.0003368,0.0003368,0.0003368
86,612.71,1.9002,0.65811,0.7569,0.82229,0.83636,0.8537,0.41474,0.3258,2.01317,0.13616,0.000317,0.000317,0.000317
87,619.839,1.93637,0.67694,0.75227,0.71436,0.86364,0.77832,0.37715,0.32138,1.86864,0.13663,0.0002972,0.0002972,0.0002972
88,627.096,1.94789,0.67278,0.74555,0.66692,0.85554,0.6928,0.34234,0.31758,2.29523,0.13571,0.0002774,0.0002774,0.0002774
89,634.241,1.90027,0.65085,0.7518,0.69179,0.83661,0.78928,0.39342,0.32848,1.69278,0.13598,0.0002576,0.0002576,0.0002576
90,641.362,1.89204,0.64239,0.7499,0.74795,0.79091,0.76862,0.37915,0.31487,1.73094,0.13611,0.0002378,0.0002378,0.0002378
91,648.86,1.73164,0.62463,0.76818,0.72291,0.85455,0.79131,0.38971,0.31401,1.88935,0.13662,0.000218,0.000218,0.000218
92,655.939,1.70836,0.60908,0.76537,0.6796,0.84845,0.75507,0.37757,0.3187,2.01115,0.13552,0.0001982,0.0001982,0.0001982
93,662.981,1.72321,0.61459,0.76879,0.80434,0.76364,0.80833,0.39982,0.31758,1.57402,0.13695,0.0001784,0.0001784,0.0001784
94,670.003,1.68222,0.60638,0.77191,0.68829,0.82302,0.754,0.37421,0.31856,2.08064,0.13711,0.0001586,0.0001586,0.0001586
95,677.155,1.68067,0.59586,0.76869,0.73258,0.83636,0.79148,0.40726,0.31726,1.6634,0.138,0.0001388,0.0001388,0.0001388
96,684.185,1.63584,0.59501,0.76646,0.79436,0.84282,0.84041,0.42053,0.31402,1.34872,0.1374,0.000119,0.000119,0.000119
97,691.254,1.6852,0.59837,0.77095,0.69687,0.86364,0.75453,0.38165,0.31268,2.09679,0.13786,9.92e-05,9.92e-05,9.92e-05
98,698.329,1.66883,0.59064,0.76117,0.67678,0.81818,0.74535,0.38476,0.31269,1.93741,0.13727,7.94e-05,7.94e-05,7.94e-05
99,705.4,1.66758,0.59924,0.76722,0.69656,0.84545,0.77898,0.39476,0.31421,1.99951,0.13638,5.96e-05,5.96e-05,5.96e-05
100,712.48,1.69199,0.5947,0.76892,0.71893,0.83636,0.79784,0.39805,0.314,1.84934,0.13605,3.98e-05,3.98e-05,3.98e-05
